,아이디,댓글 내용,댓글 시간
909,  Zhenjia Yang,효과가 있었어. 7개월 동안 했어. 난 그런 심각한 체태 문제야.둥근 어깨가 굽고 등이 심하게 뻗어 있다.근데그의 이 동작은 매우 긴 과도기를 가지고 있다.중간에 하면 감각이 없을 때가 있어요. 효과가 없다고 생각하지 마세요. 저는 지금 후기가 됐어요. 지금 한 번만 하면 어깨와 척추가 한동안 제자리로 돌아갈 거예요.전에 다 했으면 자기가 조종해야 돌아갈 수 있어.관건은 이전에 완성하고 유지하는 시간이 매우 짧다는 것이다. 나는 기본적으로 네가 1년을 채우고 매일 한 번 하면 1년 안에 완전히 개선될 수 있을 것이라고 확신할 수 있다.,4개월 전
910,  서당개,얼굴 가면임 진짜임?,1년 전
911,  김소연,오늘부터 시작 4/3,2년 전
912,  Shaze SCOOT,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 댓글 난리네 유튜브에 쁨쁨애나 검색하면댄다고?,1년 전
913,  hayan,라운드숄더 운동 메모,1년 전
914,  작전주TV,와 이영상이 조회수 이렇케 많타고?헐 ~~~~~~~,2년 전
915,  Gyu Min Cho,스트레칭은 따라 하겠는데 운동 10개씩 4세트 맞나요...? 1세트만 하면 지쳐서 힘드네요. 심한 라운드 숄더라 운동 따라하면 손 가락이 저립니다(전기)그리고 영상 감사합니다 12주간 따라해서 4년간의 고통에서 벗어나야 겠네요,2년 전(수정됨)
916,  실코,ㅡ던ㅡ,2년 전(수정됨)
917,  오원준,거북목 때문에 허리펴도 구부린다 하심 ㅠㅠ,2년 전
918,  JH choi,1일차 스탠딩 w운동이 잘안됨,2개월 전
919,  김정현,목자이크는 왜 하셨나요?,2년 전
920,  minsu kim,6번에 W스텐딩 운동할때 벽에 허리가 안붙어지고 띄어지는데 저만 그런가요? 딱 붙이려고해도 몸통 중간부분만 붙어지고 허리부분은 계속 띄어지거든요. 뭐가 문제가 있는건지ㅠㅠ,2년 전
921,  seven G,이분 가면인가요?본인얼굴인가요?,3년 전
922,  hamza oğuz,유튜브 쁨쁨애나 &lt;&lt;&lt; 2400만큼 수위높네,1년 전
923,  s,47,2년 전
924,  박한승,아 거북목땨문애 짜증남,2년 전
925,  june hyuk lee,1,2년 전
926,  Sunggeun Jin,매일 매일 ... ㅠㅠ,2년 전
927,  최한영,떠브류,1년 전
928,  유리안나,우리집엔 운동할 모서리가 없다...ㅜㅜ,2년 전
929,  문,ㅋㅋㅋㅋㅋ,2년 전
930,  ???,2번 하는데 손가락과 전완근 쪽이 엄청 땡기는 느낌 나는데 맞음?,2년 전
931,  두지,0:16 흐어어ㅓㅓㅇ,2년 전
932,  브라이언이사,? 이분 누구시죠,2년 전
933,  힝구리탱탱,정말 죄송하지만 머리때매 집중이..,2년 전
934,  네즈코,헐 빡빡이 아저씨 수염 안다니까 단백질인형같아보여 ㅋ,1년 전
935,  김병주,ㄹ,2년 전
936,  욕을 쓰지 않을거야,마지막거 허리뜨는뎅,1년 전
937,  네,족같네 거북목 고치니깐 투턱이 괴롭히냐왜 다이어트도 하라는말인가,2년 전
938,  사과빵댕이,메롱 해보세요,2년 전
939,  Double L,좋았어!,1년 전
940,  편자네,오늘부터 시작해보겠습니다.,3년 전
941,  B G,좋았어! 정~말 시원해,3년 전
942,  냥꼬율,0:41 순간 무슨 사진인지 고민했어요..,3년 전
943,  훅가,지금보디 가면이 주둥이가 엄청 부자연스럽구나 그래서 털을 기르셧군,2년 전
944,  ㅇㅇ,둘중 하나만 나타나도 하는게 좋나요,11개월 전
945,  tili e,와진짜시원해,2년 전
946,  태준,너 머리 문제있어?,2년 전
947,  ᄒᄒ,얼굴임가면임?,1년 전
948,  시빵죽빵,1:02 를 약간 세게? 했는데 잘못했나봐요. 자고인났더니 못움직이겠어요,2년 전
949,  gogo,가면만 벗고 하시면 참 좋을텐데...다른걸로 바꾸시던지.,2년 전
950,  쫑수,구독해요거북목에 등이굽었는데영상보고 열심히 해봐야겠네욤 ㅜㅜ,3년 전
951,  당나기,좋아요,1년 전
952,  Olivia의 과학 TV,근데 왜 가면쓰고 방송해요?? ㅋ,2년 전
953,  이현표,별로 좋은 스트레칭은 아닌거 같아요.대부분의 사람이 상지 근막과 신경스트레칭에서  목 어깨부분이 늘어나는 자극을 못느끼더라고요.라운드숄더 스트레칭은 이 영상보다 다른 영상 추천 드립니다,3년 전
954,  이달구,항상볼때마다느끼는데얼굴가죽이 가짜같은느낌이...,2년 전
955,  베르,제가 조금 라운드숄더라서 이거 따라하면 시원하긴한데 손이 저려요.... 정상인가요?,1년 전(수정됨)
956,  빛나,오늘부터 시작한다,9개월 전
957,  ㅇㅇ,왜 첫번째 자극이 1도 안오죠,1년 전
958,  피자사냥꾼,5ㅔㄱ스,2년 전
959,  처리,1일,2년 전
960,  hjkh41164,저 중3인데 학교수업땜에 온사람ㅣㅣㅣV,2년 전(수정됨)
961,  ZINAT ZINAT,고맙습니다,2년 전
962,  세상에마상에,1,1년 전
963,  바드가이,왜그래 아저씨 가짜사나이,2년 전
964,  강민현,벽에 허리를 붙이니 손이 벽에 안닿아요ㅠㅠ,1년 전
965,  서콰,9.2부터 1일!,3년 전
966,  j km,저 옆에서 보면 손바닥이 뒤를 향하진 않고 몸쪽으로 향하는데 약간 뒤로 열려있거든요 근데 여기 동작들 따라하면 시원하지 않고 뭔가 불편하고 아파서 동작을 못따라하겠어요.. 저 심각한건가요?,3년 전
967,  푸른나물,잘봤습니다. 크어억~ 조오~앗스~,2년 전
968,  Nunana Gajugeo,"오랜 시간 베개없이 자다보니 거북목보단 일자형 목이 된 것 같은데, 이건 어떻게 고칠 수 있을까요? 목디스크로 좀 앓다가 베개를 쓰니 이젠 베개가 불편하네요",2년 전(수정됨)
969,  g bm,ㄱ,1개월 전
970,  glory k,꼬북이...ㅠ,2년 전
971,  후추가루,진짜 궁금해서 그런데 저거 가발인가요?,1년 전
972,  도라이버TV-돌리남,오늘부터 저거 해야겠다....두통도 심하고 컴퓨터를 많이해서 그런것 같은데 좋은 정보 생유~~요,2년 전
973,  구철,계란님도 라운드 숄더이신듯..?,1개월 전
974,  정용준,1,1년 전
975,  촉법소년단,수염은 어디갔는교?,1년 전
976,  김경환,제 자신을 믿고 꾸준히 한번 해보겠습니다 쟈스 !출석체크2020-7-26 일요일,2년 전(수정됨)
977,  arisma kim,Gooooood~~빡  빠 악  .  어깨  시원해요.,3년 전
978,  김귀능,이게 왜 던파 공홈에 떠있지,2년 전
979,  규맹이,이분왜케 어좁임? 내가 더 넓을듯 ㅋㅋ,2년 전
980,  H C,"""누워있을때"" 설명하시는데 달걀밖에 안보임..",2년 전
981,  skylar oh,할짝,2년 전
982,  yigit ünlü,쁨쁨ㅇㅐㄴㅏ가 누구임 도대체?,1년 전
983,  활기차다,엉터리같은데....,2년 전
984,  Oracle,빡빡이 짝퉁같아요,2년 전
985,  박그누,님 가면쓴거임?,3년 전
986,  남성이명승,좋은영상참고하겠습니다,3년 전
987,  MiDam,오늘부터 1일차,1년 전
988,  이상빈,ㅇㄷ,1년 전
989,  귀야운계라니,아니 집 비어있는 모서리가 없어서 시작하자마자 폰들고 이방 저방 돌아다님;;;;; 운동 시원하네요 감삼다,1년 전
990,  달달,이거 하고 나면 다음날 하루종일 목이랑 등 근육이 너무 욱신거리고 아파요ㅠㅠ 제가 잘못 따라한건가요 아니면 나아지는 과정인가요...? 평소에 거북목+라운드숄더가 심하긴 합니다!,3년 전
991,  PlayerEXE Wolfteam,윗댓보고 유튜브 쁨쁨애ㄴㅏ 검색했는데 .. ㄹㅇ잇네,1년 전
992,  지은,너무징그러워..ㅜ,2년 전
993,  가라라,스탠 W 운동할 때 어깨&주먹도 벽에 붙여야 하나요?,1년 전
994,  ENTP,코 원래 저래생김?,1년 전
995,  흥,시작해봅시다!,1년 전
996,  평온커플,꼬부기에서 사람이 되기위해 오늘부터 하겠습니다,1년 전
997,  Jimmy Kim,좋았어.  정말 시원한지 그럼 함 해볼까?  수고했어 빡빡이.  오늘은 여기까지 빠이~~~,3년 전
998,  이지민,스탠딩w 팔도 벽에 붙여야하나요?,5개월 전
999,  윤라희,"이런교정운동을 할때 순서를 반드시 지켜야하나요? 너무고쳐야할게 많아서 몰아서 한번에 합쳐서하려구요, 괜찮죠..??",2년 전
1000,  Jessica Kim,1:10 부터 목자이크는 왜 한거에여???마스크 벗겨져서???,2년 전
1001,  이이,1일차,1년 전
1002,  Dp날두,? 이거 뭐임?,1년 전
1003,  Rootz,님들도 쁨쁨ㅇㅐ나가 뭔지암?,1년 전
1004,  Rüstəm Rüstəmov,블랑ㅌㅣㅂㅣ 믿고 갔는데 진짜던데 ?,1년 전
1005,  yodjs,8.14 아침,2년 전
1006,  ᄋ,스탠딩 w할 때 계속 허리가 뜨는데 어떡하죠,5개월 전
1007,  d dsda,의자가 없으면 어떡하나용..?,1년 전
1008,  myboo,김계란 책 환불되나요? 이거 사람보라고만든건지,1년 전
1009,  喋るスライム,수염 어디갔어 형..,8개월 전
1010,  Amaçsız Oyuncu,요샌 폰헙말고 쁨쁨애ㄴr 검색하면된다던데 ㄹㅇ임?,1년 전
1011,  김민수,감사합니다 꼬부기가 아니라 사람되겠습니다^^,3년 전
1012,  이현욱,스탠딩w 존나힘드노,1년 전
1013,  도리도리,근데 목뒷쪽이랑 눈 모자이크 왜하는거에요??,9개월 전
1014,  구독하면 부모님 만수무강,아 이형 너무 섹시해서 집중 안됨,2년 전
1015,  브1빙한사람,1일차 X2일차 X3일차 X4일차 X5일차 X,1년 전
1016,  박진,감사합니다 빠박이 아조시,2년 전
1017,  Riich H,좋은 정보 굳 ~,2년 전
1018,  강강,귀찮다,1년 전
1019,  고진옥,요즘  9년전에 오십션을  격었는데 다시  그때 처럼 증상이  있어 병원 예약 중안데 좀전에 우연히  어께  통증  이라고 해서 보고 따라 했더니 정 말 시원하고  어께가 열이나면서 펴지는 느낌 입니다.   감사 합니다. 계속 해서 구독  할께요 ^^  수고 하셨습니다.,2년 전
1020,  Soyeong Yi,세트 사이사이마다 쉬는 시간 넣어줘야하는 건가요? 어느 정도가 적당한지 '-',2년 전
1021,  정보컴퓨터 알고리즘,감사합니다.,2년 전
1022,  삥뺙,고마워요 어깨와 척추의 요정! 어깨와 척추의 요정은 민머리셨군요!,2년 전(수정됨)
1023,  리해피,반말하는 것이 들을 때마다 영~ 거슬린다.어린아이에게도 반말을 싫다는~,2년 전
1024,  김수지,오늘부터 시작,11개월 전
1025,  이준민,난 계란형이 꿀팁만 알려주는 유튜버인줄 알았는데 요즘은 사랑 스러워졌어,2년 전
1026,  🦖Se jji,운동할때 어느 부분에 자극이 와야하는 건가요?,2년 전
1027,  한상환,스트레칭 할때  어깨 좌우균형이 안 맞아서 느낌이 이상해요ㅠ,3년 전
1028,  Zafer Öztürk,쁨쁨ㅇHㄴr 저거 광고인줄 알앗는데 진짜잇네 유튜브에 ㄷㄷ,1년 전
1029,  IKK KK,대역인가,3개월 전
1030,  김혜성,두번째꺼 할때 미쳐버리겠네요,1년 전
1031,  ᄋᄋᄋ,누워있눈데 배댓 깜짝이야...,2년 전
1032,  하하,따라하기 쉬운것들만 있어서 좋은듯,1년 전
1033,  피그돼지,이거는 어설프게 해밨는데도 효과가 있다. 대박이네. 항상 어깨근육을 펴면 시원했는데 가동범위 한계 때문에 한계를 느껐는데 이거는 좋다.,3년 전
1034,  지영이,목뒤 햄버거 모자이크 ㅋㅋㅋㅋㅋ개우껴,3년 전
1035,  어이,정말 열심히 가르쳐주시는데 제가 소화할 능력이 안됨 ㅜㅜ,2년 전
1036,  내일도너를사랑해,와 2번 개시원해;;; 신세계다,2년 전
1037,  키키키,두번째 동작 처음할 때 몇초지나니 속이 너무안좋고 심장이 빨라지고 호흡이 가빠지고 쓰러질 것 같은 상태에 그대로 누워서 몇분동안 진정해야했어요... 몇주 뒤에 다시 해봤는데 좀 줄어들었으나 여전히 힘들어요.. 저만 이런거 같은데 병원가야하나요ㅠㅠㅠㅠㅠㅠ,2년 전
1038,  Austin,사람이 될수있대ㅋㅋ 감사합니다. 꼬부기 탈출꼭 해야지ㅋㅋ,2년 전
1039,  오늘,역시 빡빡이 아쟈씨 좋아요~,2년 전
1040,  스윔,1:55 20초씩 3세트3:02 5개씩 4세트3:58 20초 3세트 5:55 10개씩  4세트,1년 전(수정됨)
1041,  이정은,잘때 옆으로 누워서 어깨 앞으로 빠져서 깔고 자는 습관있으면 최악입니다. 꼭 처장보고 주무시고 등 뒤에 날개뼈로 바닥을 누른다는 느낌으로 붙이는 연습 많이하세용~,2년 전
1042,  sil sil,꼬부기가 아니라 사람이 되어보쟈 영상첨봤는데 넘 좋은정보네요ㅋㅋ 첨엔 얼굴 빡빡이 가면쓰고 하시는줄..ㅋㅋ 볼수록 잉? 입이 움직이네.. 가면이 아니었네..ㅋ,3년 전
1043,  무료해,형 진짜 어깨 개 작다 ㅋㅋ루 ㅋㅋ,2년 전
1044,  NiHiL,그럴거라 생각은 했지만 정말 라운드숄더라니 ㅠㅠ,3년 전
1045,  망고,꾸준히 하면되더라구요 ㅎㅎ감사합니닿,3년 전
1046,  whlthd,"거의 9~10년을 굽은자세로 살았는데 바꿀려니 통증이 정말 심하네요.그래도 확실히 시원한게 느껴집니다.12주동안 거북목,굽은어깨 같이 병행하고 후기도 남길게요",2년 전
1047,  Tupac Shakur Jr,댓글보고 유튜브 쁨쁨애나 검색해보니까 수위 지리더라 ㄷㄷ,1년 전
1048,  Untamed young,직접해보니까 엄청시원해요 ㅋㅋㅋㅋㅋ 허리가 좀펴지드라구요  지금까지 컴퓨터나 스마트폰할때 나쁜 자세습관때문에 허리가 많이굽혀짐;;,2년 전
1049,  김이진,왠지 모르게 믿음이 간닿ㅎ,3년 전
1050,  냥냥펀치,이분 얼굴 전체화상  당하신거에요??,3년 전
1051,  이예진,안녕하세요? 저는 몇년동안 라운드 숄더를 그저 한 사람의 체형이라고 생각했었습니다. 그런데 김계란님의 라운드숄더 영상을 보고 이게 체형이 아니라 잘못된 자세라는것을 느꼈습니다. 이런 김계란님의 영상을 보면서  정말 감사한 마음이 들었습니다. 2년도 더 전의 영상이지만 이 영상을 올려주셔서 갑사합니다.,2년 전
1052,  김재현,이 머야 ..ㅎㅎ,9개월 전
1053,  똥이,저도 하루에 생각날때마다 하게 댓글이나 좋아요좀 부탁드리겠습니다,1년 전
1054,  may li,완전 고맙습니다,3년 전
1055,  구관,저ㅓㅓ이제부터 해볼게여..!,1년 전
1056,  더햇살정원,오~~중요한 체널이네요자주 와야야겠어요감사합니다,1년 전
1057,  김준영,스트레칭 자주따라하고 자세좋게해서 라운드숄더 교정할거예요오,2년 전
1058,  bam,목뒤에 접히는거보니 가면인가보네요 ㅎ,2년 전
1059,  허당가이버,정말 도움되게 잘 보고 있습니다.혹시 가슴을 폈을때 뚝 하는 소리는 왜 날까요? ㅠㅠ이럴때 최고의 운동법을 알려주세요.거북목 증후군이 있고 목 디스크 3~4번 사이가 터져서 고정 수술했었습니다.,3년 전
1060,  왕만두,와 죽을거 같은데 특히 두번째 운동은 너무 아픔 ㅠ 그만큼 자세에 문제가 있는거겠죠,2년 전
1061,  김민솔,매일 해줘야 하는건가요?,9개월 전
1062,  이규상,와...너무 시원....목욕한거보다 피로가 더 풀리는 기분....,3년 전
1063,  タツヤラブ,와 이거 개시원하네,1개월 전
1064,  홀로홀로,하.. 대머리에 검은옷이셔서 그런가 왜케웃기죠 ㅡㅜ 영상이 ㅋㅋ 좋았어도 웃겨..,8개월 전
1065,  박형준,2021/1/19 실천 1일1/20 실천 2일2021/2/1 (2회) 1일차,1년 전(수정됨)
1066,  백부나,따라했는데 몸이 아파요 ㅜㅜ,2년 전
1067,  오영웅,하루 했는데도 효과가 바로바로 오네요,2년 전
1068,  미대가고싶어요,오늘부터 딱 한달 기록 남기겠습니다!,2년 전
1069,  피카츄,새로 태어난 기분이에요 감사해요,1년 전
1070,  ㅋㅎㅋ,오늘부터 3개월 폐관수련 갑니다,10개월 전
1071,  한여름,1일차,2개월 전
1072,  DoubleU,빡빡이이아저씨가 하라는거 2분~4분꺼 딱 3개만 딱 5분했는데 진짜 정말 리얼로 소름돋게 와우!!!!!!!! 내 어깨가!!!!!!!! 와우!!!!!!!!!!!!! 이야우!!!!!! 쩌러요!!!!!! 거울보자마자 전율이... 내 어깨가... 귀쪽에 있어본게 언제인지ㅠㅠㅠㅠ이후 앉아서 하라는건 얼마나 더 좋은건데요!!!!!!!!!!!? 내일 회사가서 따라하겠슴다!! 감사다!! 사랑함다! 감삼다!!!!,3개월 전
1073,  유디,관전가동술하다 승모에 쥐났어요..ㅠㅠㅠㅠㅠㅠㅠㅠ,4개월 전
1074,  가츠,이분 한테 운동 받아보고 싶당,1년 전
1075,  정의진,이런 비싼 정보를 공유해주시니 너무 감사합니다 ㅠ.ㅠ,3년 전
1076,  망고망고망망고,얼굴 cg같아요 패트와매트다 머리 진짜 미신거에요?,2년 전
1077,  김숙주나물,오늘부터 빡쎄게 갑니당~~~출췍: 1/5,10개월 전
1078,  Craft Rise,ㅇㅈ 유튜브 쁨쁨ㅇㅐ나 이사람 노출한거 올리던데 ㅋㅋ노빠꾸 ㄷㄷ,1년 전
1079,  염동승,정말고맙습니다 어릴때 팔에큰수술해서 손목팔꿈치 어깨 연관적으로 문제가생겨 너무너무 불편하고 책상에오래앉으면 어깨랑 쇄골이 찢어질듯했어요 몸에 민감해서 오름쪽어깨 견갑이 붕떠있는느낌이 느껴질정도였고 잘때 항상불편했고 관절움직이는게 좌우비대칭이라 너무 힘들었어요 나온영상들 따라했더니 훨씬 가벼워졌어요 공부할때나 그냥 살아갈때 너무힘들었는데 감사합니다 12주동안열심히따라하고 수능칠때도 많이 도움될거같아요. ㅜㅜ 정말정말감사해요 은인입니다,3년 전
1080,  gromian Mac,"이거 이렇게 말했다가 조폭 뺨치게 무서븐 이 사나이한테 걸리믄 뼈도 못추릴 수 있겠따 하는 두려움이 있찌만서두,  그래도 용기내서 한 마디 해야지.  야! 너 꼭 그렇게 반말로 할래?",2년 전
1081,  감자빵,오늘부터 시작!,8개월 전
1082,  지지,1:35 1번째 20초2:24 2번째 20초×33:00~3:20 3번째 5회×44:00~4:20 4번째 20초×35:00 10회×46:07 10회×4,2년 전(수정됨)
1083,  김영웅,계란형 혹시 습관성탈골도 운동으로 개선할수있을까요? 어깨주위근육을 키우는중이긴한데 단지웨이트하는게 아니라서 감이안오네요 ㅠㅠ 무섭기도하고..병원에서는 운동하지말라고 하는곳도있고 근육을키워서 강화하라는얘기도있고.. 옛날영상이라 댓글을보시려나..,2년 전
1084,  캣블랙,원래 거북목에 라운드숄더라 쇄골이 없었는데 이 운동 이주일정도 하니까 쇄골이 조금씩 보이기 시작해요.. 그리고 어깨도좀 펴진거 같구요,1년 전
1085,  융이,2번 상지근막과 신경 스트레칭은 오른쪽 손만 뻗어하나요? 반대손 바꿔서도 하나요? 궁금해요ㅜㅜ,3년 전
1086,  박규빈,형....?,1년 전
1087,  해파리,삼일 정도 했는데 의식하지 않으면 거북목되는게 거의 사라졌어요! 라운드 숄더는 하도 심해서 정말 3개월 해봐야겠어요!,2년 전
1088,  준앤서,아이가 말린 어깨때문에 고민인데 보여주고 같이 운동해야겠어요 감사합니다,9개월 전
1089,  신수안,앉아서 할 것들1:55 1:551:55 1:55상지근막과 신경스트레칭(20초 3세트)2:54 2:542:54 2:54 관절가동술(5초 4세트),1년 전(수정됨)
1090,  지환김,이분도 김계란 님이신가..?,1년 전
1091,  Mihriban Çelik,ㄹㅇ ㅋㅋ 애들 진짜 몸매며 .. 유튜브 쁨쁨ㅇH나 덕에 하루에 3ㄸ중 고맙다,1년 전
1092,  필반나.차전.,이영상이 최고인듯합니다빡빡이이저씨 감사합니다^^,1년 전
1093,  mk,한쪽 팔 아래로 내리고 목 기울여서 스트레칭 하는거 하면 바로 어깨 펴짐!!!신기!!!!!갑자기 손바닥이 앞을 보려 하더라구요 역시 소흉근? 이 뭉쳐있어서 그런거같아요 ㅠ 또 일 하다보면 구부정 해지겟지만 매일 해보려규요 !!,3년 전
1094,  cronggi,0:44 와 진짜 계란이네요ㅋㅋ,1년 전
1095,  지원,저 매일매일 클리어해보려구요하지만 도와주심 넘감사할거같아요~저 좀 매일불러주세요제발~9.15일 ,2년 전
1096,  쿠기 H,오늘부터 시작합니다... 자기전에 한번씩... 화이팅..ㅎ,10개월 전
1097,  Magnussen,와 누구는 사람되는데 100일동안 마늘이랑 쑥만 먹으라는데 여기는 간단한 스트레칭과 운동으로 사람이 될수있다고 하네?? 안따라하면 뭐야?? 바보겠지?? 바로 ㄱㄱ다,4개월 전
1098,  진미,와 처음 해봤는데 뒷목 아파서 뒤로 못했는데뒤로 저쳐도 통증이 없네여 ㅜㅜ꾸준히 해봐야겠어요,2년 전
1099,  힘내세요,우와 초창기 모습ㅋㅋㅋ 요즘 코가 작아진건.. 형님 나이들면 정력이 줄어드는 건 어쩔수 없죠,10개월 전
1100,  구슬,1:02 모서리 스트레칭 20초 1:55 상지근막과 신경 스트레칭 20초씩 3세트2:54  관절가동술 5개씩 4세트 3:56 흉추 스트레칭 20초씩 3세트4:50 W운동 10개씩 4세트 5:48 스탠딩 W운동 10개씩 4세트,3년 전
1101,  인의예지,이형 맨날 뭐가 좋았어야 ㅋㅋ넘 잼나,2년 전
1102,  으크박,1:02 모서리 스트레칭 20초 1:55 상지근막과 신경 스트레칭 20초씩 3세트2:54  관절가동술 5개씩 4세트 3:56 흉추 스트레칭 20초씩 3세트4:50 W운동 10개씩 4세트 5:48 스탠딩 W운동 10개씩 4세트,2년 전
1103,  구길글,최고의 엔터테이너겸 최고의 물리치료사,2년 전
1104,  최병찬,저 오늘부터 하루도 빠짐없이 해볼게요 운동하면서 라운드 숄더 정말 큰 콤플렉스인데 고쳐졌으면 좋겠네요,2년 전
1105,  정무문,와....이걸 매일 해야되는데 매일 유튜브만 봐서 큰일이네여ㅠㅠㅠㅠㅠㅠㅠ,3년 전
1106,  이상미,병원에서 심한 라운드 숄더라고 자세교정 추천받았는데 집에서 보고 해봐야겠어요 감사합니다,2년 전
1107,  mizuna rei,밥먹고 했더니 속안좋노,7개월 전
1108,  주령,1번째것만해도시원한데 4번째것도 하니 와 엄청시원해요,3년 전
1109,  야옹,2번 할 때 팔이 안올라가요ㅠㅠㅠㅠㅠㅠ넘아픔,1년 전
1110,  전준수,이거 3세트씩하고나니까 바로 손바닥 안쪽 바라봄 개신기,1년 전
1111,  Sophy Choi,1:02 모서리 스트레칭 20초 1:55 상지근막과 신경 스트레칭 20초씩 3세트2:54  관절가동술 5개씩 4세트 3:56 흉추 스트레칭 20초씩 3세트4:50 W운동 10개씩 4세트 5:48 스탠딩 W운동 10개씩 4세트,1년 전
1112,  mooncrystal,이렇게하면 승모근 오지게자랍니다 데드리프트나 하세요,3년 전
1113,  김밥,오늘부터 시작합니다 매일매일 할수있길 빌며 홧팅..,3년 전
1114,  jinneyus,무턱으로 인한 라운드숄더와 거북목은 어떻게 해야할까요?,3년 전
1115,  뿌하겠습니까안하겠습니까,셋트도 같이해주지...힝 같이하고싶다구여...,11개월 전
1116,  이지민,좋았어라고 할때마다 뭔가 진짜 좋은거 같고 갱장히 시원해지는거 같아요 ㅋㅋㅋㅋ 줘아써 좋아요..,3년 전
1117,  el y,따라하면서 영상봤는데 시원해요!!!!!3개월만 지속해보겠슴당 20초*3세트 10개씩4세트,2년 전
1118,  홍자,매일하구 댓글쓰기 다짐,3개월 전
1119,  qwertyuiop,형님의 근육과 목소리..그리고 무엇보다 온 세상에 밝은 빛을 내는 태양같은 머대리..진정한 남자란 무엇인지 알아갑니다 감사합니다 형님,3년 전
1120,  구름,감사합니다 요즘 어깨가 자꾸 아파서 침 맞아도 안 나아서요..ㅜ 이거보면서 스트레칭 해줘야겠어요!,3년 전(수정됨)
1121,  올드파파,일찌감치 구독해서 부지런히 보고 도움도 많이 받네요. 항상 고마워요.,2년 전
1122,  a a,1:02 모서리 스트레칭 20초 1:55 상지근막과 신경 스트레칭 20초씩 3세트2:54  관절가동술 5개씩 4세트 3:56 흉추 스트레칭 20초씩 3세트4:50 W운동 10개씩 4세트 5:48 스탠딩 W운동 10개씩 4세트,2년 전
1123,  김영미,"어깨교정이 정말 중요하다고 생각합니다 , 다만 의식적으로 교정하기가 쉽지않은데 허리큐라는 자세교정의자 한번써봤는데 대단한효과가있습니다",1년 전
1124,  김남혁,1:02 모서리 스트레칭 20초2:54  관절가동술 5개씩 4세트5:48 스탠딩 W운동 10개씩 4세트,2년 전
1125,  스킨핏,오 ~ 좋은데요 진짜 시원해요~,2년 전
1126,  Eleanor Shellstrop,이거 하니까 개아프네... 눈물나네......,7개월 전
1127,  Jaecare,빡빡이 아저씨!! 질문이 있는 구독자입니다. 뒤늦게 이 라운드숄더 교정루틴을 시작했는데요.1. 제가 등이 많이 굽고 거북목이 심한데 교정루틴만 12주 한 이후에 교정이 다 되고나서 헬스나 맨몸운동을 시작하는게 좋을까요 아니면 교정운동이랑 헬스랑 병행하는게 좋을까요??2. 이 루틴만 하면 거북목도 어느정도 완화가 되나요 아니면 따로 거북목루틴을 또 해주어야 하나요?? 답변 기다리겠습니다 ㅠㅠ,2년 전
1128,  김명승,퍼오지마셈,2년 전
1129,  현우,1:10 가슴 근육 스트레칭 20초 2:17 상지 근막과 신경스트레칭 각 20초씩 3세트2:57  관절 가동술 5초씩 5번 4세트 4:04 흉추 스트레칭 20초 3세트4:50 W 운동 10개 4세트 5:48 스탠딩 W 운동 10개 4세트,2년 전
1130,  summ,3주됬는데 꼭 영상에나온 운동을 다 횟수맞춰서 하진못해도 틈날때마다 할수있는걸 했더니 느낌적인 느낌인건지 자세가 조금 개선된것같은 느낌입니다. 좋아지고 있다는 반증이겠지만 하면할수록 초반에 느껴지던 강렬한 느낌이 조금씩 줄어들고있어서 뭔가 아쉽,3년 전
1131,  JIN eee,처음엔 등이아파서 찾다가 남자친구가 추천해주서 함께 운동했습니다 더블유가 웃음 버튼이 되어버려서 열심히 따라하다보니 매일하게 되었고 5일만에 잘때 누우면 어깨가 땅에 닿았고 자고 일어나서 있던 어깨결림도 사라졌습니다ㅠㅠㅠ오늘부로 12일 차인데 12주차까지 힘내보겠습니다 화이팅!!!,2년 전
1132,  덩지,어렸을 때부터 구부정한 자세를 해와서 심한 라운드 숄더입니다 최근에 심각성을 느껴서 무작정 따라해볼려구요 ㅠㅠ 제발 매일 이 곳에 출석할 수 있기를..,2년 전
1133,  레이마르,와 상체 근육이 시원하네요 진짜 턱도 들어가고 최고입니다.,3년 전
1134,  푸바 웹툰배경제작러 🎨,빡빡이 아저씨 감사해요~,3년 전
1135,  First name Last name,와...과장이 아니라 이거랑 스웨이백 운동 잠깐 했는데도 효과가 보여요. 집에서 비슷한 스트레칭을 시원해서 하긴 했었는데 그래도 이정도 효과 못 봤는데 —; 바로 미세하게 차이가 보여서 놀랐어요. 그리고 어깨 근육 뭉쳐서 요즘 아팠는데 이거 하고 나니 싹 몸이 가볍고 아픈것도 다 사라졌네요. 자세가 안좋아서 아팠나봐요. 다 하진 못 하더라도 매일 조금씩 보면서 따라해봐야겠어요. 감사합니다!,2년 전
1136,  Bogus,진짜 효과좋네요 영상 감사합니다,2년 전
1137,  태훈,앞으로 따라해서 라운드숄더에서 벗어나겠습니다 언제나 항상 좋은영상 감사드립니다 앞으로도 좋은영상 부탁드릴게용,2년 전
1138,  jgkj,도움이많이되었습니다^^,2년 전
1139,  태양사도,형 고마워요 형덕분에  항상 놀림을 이제 안받아요목이 자꾸 거북이목이라고 놀렸는데 초기증상을 바로잡으니 이제 애들이 뭐라 안하네요 고맙습니다 좋은 운동을 가르쳐줘서,2년 전
