,아이디,댓글 내용,댓글 시간
170,  귤광고사탕,5년이 지나도 슬프다....,2년 전
171,  초록,삼가 고인의 명복을 빕니다...,1년 전
172,  부활,국가에 금메달을안긴...애국자를..생활고에 죽게 만드는..생계지원...,2년 전
173,  집짓는 전실장,고독사...너무 마음이 아프네요 ㅠㅠ,3년 전
174,  밍밍밍,너무 마음이 아프네요ㅠㅠ,3년 전
175,  배팅하는남자,명복을 빕니다 편히 쉬세요,2년 전
176,  임설희,삼가 고인의 명복을 빕니다,1년 전
177,  ANT i,아 진짜 너무 울컥해진다 내가 뭐라고 함부로 이러면 안되지만혼자서 얼마나 외롭고 힘드셨을지...하,3년 전
178,  이미경,얼마나 많은 눈물을 흘렸을까요 가슴이 먹먹해집니다~~~~,2년 전
179,  말아만든배,처음 금메달을 목에 걸었을때 얼마나 기뻤을까...돌아가시기 직전에 벽에 걸린 금메달을 봤을때 얼마나 허탈하고 저주스러웠을까...비극보다 더한 비극이네요.늦었지만 고인의 명복을 빕니다.,2년 전
180,  Lina,와 어떻게 이런일이....ㅠㅠㅠㅠㅠ 진짜 너무 안타까워서 말이 안나온다...,1년 전
181,  Égeö Hâm Mùvarà,생활고에 시달리면서도 메달만은 팔지 못한거 너무 찡해진다..,1년 전(수정됨)
182,  치킨짱,"달면 먹고 쓰면 뱉네요. 좋은 나라네요. 누가 나라를 위해 싸우거나 나설까요? 나라를 위해 희생을 해도 돌아오는 것은 고독사라... 참전용사,천안함, 그리고 이분과 같은 사람들에게 부끄러운 줄 알길.",2년 전
183,  Winter,"정말 너무 안타깝습니다... 저희가 내는 세금은 이런 분들을 위해 써주시면 안되는 것인지요... 누군가의 아들이고 누군가의 아버지일수도 있고, 누군가의 소중한 남편,남자친구 일수도 있습니다... 정녕 이렇게 외면당해야하는지 너무 안타까운 현실입니다ㅠ",2년 전
184,  Han Nell Ireland,한국을 빛내고 돌아가셨습니다. 충성,2년 전
185,  KSY,생활고에도 메달만은 팔지 않은 점이 너무 가슴아프다,2년 전
186,  김실장,아이고 어떡해..너무 마음이 아파요..ㅠㅠ,1년 전
187,  나나,그 곳에선 어머니와 웃으며 행복하게 사세요,3년 전
188,  김계영,이승에서  모든건 잊으시고 편히쉬소서고인의 명복을 빕니다,2년 전
189,  뽀롱뽀로롱,메달이 그냥 그당시 명예만줄뿐이구나...메달 따기위해 엄청난 노력을하셨을텐데그 보상의 결과는 너무 잔인하다...,2년 전
190,  참댕댕,뭔지 아니까... 더 와닿네요 그 '슬픔'이나 '외로움' 따위의 단어들로 표현할 수 없는 감정들... 가서 행복하십시오... 저랑 만날수도 있겠네요,1년 전
191,  SL,슬프다....가슴이 아립니다.,2년 전
192,  낭만사랑,나라를 위해 금메달을 땃것만밑에 네티즌분 말씀처럼 국개의원들너무많다일도 안하는 국개의원 월급줄여서저런분들 도와주라,2년 전
193,  강티나,안타까운 고인의명복일빕니다..,3년 전
194,  쏘야,고인의 명복을 빕니다,1년 전
195,  dong,고인의 명복을 빕니다...,13일 전
196,  건강하고행운이가득히,이런선수분께 더많은 신경을  써야할것을  ㅜㅜ참 가슴아프네요 ㅠㅠ,2년 전
197,  저산너머,삼가 고인의 명복을 빕니다.다음 세상에선 행복하길 기원 합니다.고생 많으셨습니다.,1개월 전
198,  atti,삼가 고인의 명복을 빕니다. 하늘에서 하고싶은 거 다하며 행복하길 바랍니다,4일 전
199,  김은유,고인의 명복을 빕니다,1년 전
200,  Seokryoung Seong,고인의 명복을 기원합니다.,2년 전
201,  Another Level,금메달리스트가 역도코치를 못한다면 대체 누가 그럴 자격이 있는가?,1년 전
202,  j oo,고인의 명복을 빕니다. 하늘나라에서 행복하세요.,2년 전
203,  레몬키위,고인의 명복을 빕니다.,2일 전
204,  mk L,국회의원을 명예직으로 바꿔야한다. 제일 아깝게 낭비되는 돈이 국회의원 월급이다.,2년 전
205,  꿈나무,마음이 너무 아프네요 우리에게 영웅인데 ...,3년 전
206,  전지현,아..진짜 안타깝고 너무 슬프다,2년 전
207,  비비,아니 진짜 미친거 아니냐.. 진짜 너무하다 제발 정말 필요한 사람들 복지 좀 챙겨줘요..,1년 전
208,  윤에이블Yunable,부디 좋은 곳에서 어머님과 행복한 시간을 보내고 계시길 바랍니다,2년 전
209,  슈밍,너무 마음 아프네요...금메달 따려고 열심히 했을테고 따고 좋아했을텐데 그거 때문에 지원 못받아서 고독사라니...,1년 전
210,  주류도매업,이게웃을일이아닌데 나라를빛낸 사람이 이렇게 가는게 말이나되나.....우리나라 복지아무리좋다지만 진짜 보완해야될문제들도많고 미흡한점도많네요...,2년 전
211,  지니,ㅠㅠㅠㅠㅠㅠㅠ정말 우리나라 너무하다  저 선수가 금메달도 따고 다해줬는데 겨우 돌아오는건 50만원 조금 넘는 돈 뿐 ㅠㅠ 부디 하늘에선 걱정없이 편히 쉬십시오.,2년 전
212,  해피 아이니 Happy Ainee,아이구 참 슬픈 내용이네요. 고인의 명복을 빕니다,3년 전
213,  낚시 구독 채널,너무 안타깝네요 ㅠㅠ 그곳에서는 꼭 행복하시길 기원합니다,2주 전
214,  shinjunhee,추석 지나고 이 영상 보니 더 맘이 짠하다...우리나라 복지가 왜 이따구냐,2년 전
215,  ᄆᄂ,아ㅠㅜㅜㅠㅜ진짜 너무 힘들었을것같아서 속상하다 평생을 운동에 몸바쳤는데 한순간의 사고로 더이상 꿈을 접게되고 심지어 부모님두 돌아가신채로 혼자 할 수있는 게 없다고 느꼈을테니 무력감이 얼마나 심했을지속상하고...진짜ㅠ,1년 전
216,  슈퍼스타김민희,아 쓸쓸하게 홀로 떠난것이 마음이 아프내요 ㅠㅠ 제가 그 심정을 알순은 없어도 얼마나 힘들고 괴로웠을까요ㅠ,3년 전
217,  라일락,너무 쓸쓸하고 가슴아프네요.사고났을때복지부에서 관리를 하셨다면 이런일은 막을수있었을텐데..,3년 전
218,  TV근골,아시안게임 역도 금메달리스트..우라나라 이름을 빛내기 위해 피와 땀을 흘리며 그 무거운 역기를 얼마나 많이 들어 올렸을까요?? ㅠ누구나 부럽고 자랑스러워 했을 금메달로 인해 힘들게 생활고를 겪으신 현실이 안타깝습니다.지켜주지 못해 죄송합니다.ㅠ좋은 곳에 가셔서 이제 무거운 역기 내려 놓으시고 편히 쉬세요...,1년 전
219,  Blackadam Kim,같은 마비 환자로서 정말 안타깝습니다 고인의 명복을 빌어요,3주 전
220,  hnii lee,진짜 화가나고 안타까워서 눈물이 나온다,2년 전
221,  진격의 고양이,삼가 고인의 명복을 빕니다..고생하셨습니다..,2일 전
222,  Jacob EMT,가장 자랑스러워야할 금메달때문에 굶어죽이다니 이게 말이되나요 법고쳐야됩니다,2년 전(수정됨)
223,  뮤직U튜브,그때당시 뉴스로 직접봤었는데  너무 안타까워서 울컥했었음  근데  다시  유튜브에 올라와있어서 보게되니  참 볼수록 가슴먹먹해지네욤  젊고찬란했던시절은 너무도짧고  그래서  사람들기억에서  잊혀지고 정말 새삼 인생 부질없음을 느낍니다,2년 전
224,  콱,청춘을 역도에 바쳤을 고인에게 존경심을 표합니다.,2년 전
225,  Veranda Farmer,고인의 명복을 빕니다.,4일 전
226,  sophia,저분 마음이 상상이 안된다.. 얼마나 고독했을까,2년 전
227,  찡멍이,진짜 너무 슬프다 그것도 고독사라니.. 왜..,1년 전
228,  조현숙,어디서부터 어떻케 시작을해야 대한민국이 봐뀔까요 나라를 빚내주신분을  나라가 버려서 저렇케 돌아가신겁니다 씁쓸하네요 정말. 한숨만,6년 전
229,  이은주,넘 슬프고 안타까운 일이네요.ㅠㅠ,2년 전
230,  미소천사,고인의 명복을 빕니다.현실적인 상황을 제대로 확인하고 거기에 합당한 지원을 받아야 되는데 .값진 금메달이 정말 허망하네요,2년 전
231,  영어강사 박상욱,고인의 명복을 빕니다,1일 전
232,  키크면반칙,이게 나라냐 진짜.. 나라를 빛낸사람을.. 삼가고인의 명복을 빕니다.,2년 전
233,  successfuljunho,삼가고인의 명복을 빕니다 좋은곳가셔서 편히쉬세요,8일 전
234,  팅커벨,늦게나마 삼가고인의 명복을 빕니다하늘에선 꼭 행복하시기를 바랍니다,3년 전
235,  Y. S Choi,집안도 보니 너무 초라하네요ㅠㅠㅠㅠ 맴찢 ㅠㅠㅠㅠ 빛나던 영웅이었던 분이ㅠㅠㅠㅠㅠ,2년 전
236,  좋은상식공유해서구독500명가기,이런 대단한 분들 대한민국을 밝히신 분들이 씁씁히 잊혀져 가니 슬프기만 하군요,2년 전
237,  YEori,국가대표 금메달...교통사고로 하반신마비...진짜 눈물난다 얼마나속상했을까....꿈을 한순간에 잃어버리고,10개월 전
238,  수빈,내가 옛날에 살았던 아파트네...마음이 너무 아프다 하늘에선 행복하세요,2년 전
239,  예수,금메달이 원망스럽다고 생각했을거같다..그럼에도 집에서 가장 잘보이는 곳에 걸려있던 금메달..무슨생각을 했을까 원망스러워도 그대의 자랑이어라 고인의 명복을 빕니다.,2주 전
240,  정은동자,우와!대단하구나 우리나라  대한민국!맘이 찢어집니다,5년 전
241,  기마무,하 진짜 마음이 너무너무 아프다 진짜..,1년 전
242,  HisWay,그곳에선 이생의 삶보다 훨씬많이 행복하기를 이생의 삶에 너무고생많았어요 시간이 지났지만 잊지않겠습니다 당신의 아팟을 마음,1년 전
243,  John H. Miler,남일 같지가 않네요 하늘에서 가족들과 행복하게 지내셨으면 좋겠습니다,1년 전
244,  hoon,너무 안타깝고 슬프다..,2년 전
245,  Joy Yoo,아미치겠다..눈물난다.난 이선수를 모르지만 뉴스듣고 눈물이 너무난다..이런사람은 나라에서 도와줘야하지않나? 대한민국이 선진귝이 됐다해서 관련 프로그램을보고 소름이 돋아서  기뻤는데....외롭게 한사람이 가버렸다..그곳에선 행복하세요삼가고인의 명복을 입니다,1년 전(수정됨)
246,  비지,금매달리스트의 인권은 지켜주지도 않고 범죄자 인권 어쩌고 저쩌고 따질 때 부터...아 이민 가고싶다,2년 전
247,  엄마아들,다시한번 삼가 고인의 명복을 빕니다 천국 에서는 어머니와 행복하세요,1년 전
248,  강기선,가슴아프다는 생각밖에!~고인 의 명복 을 빕니다,1년 전
249,  안녕,"연예인들은 인스타그램 피드광고한개만 올리면 5억 10억씩 받고… 노력으로 얻는다고 쳐도,운동선수도 그만큼의 아니 어쩌면 더한 노력을 한것일텐데 처우가 너무 다르고 부당하다..올림픽 끝나고 보니까 내가 어제 올림픽에서 본 그 선수가 이리 될 수 있다 생각하니 더 분통…운동선수들 처우 좀 개선해주세요..뉴스에는 저분만 나왔지만 생활고 겼는 선수들이 비단 저 선수 하나뿐이지 않겠지요.. 하반신마비로 어디 일도 할 수 없는 분인데 3만원차이로 생계급여가 없는게 말이 됩니까…선수님 우리나라의 보물을 지켜주지 못해 미안합니다..삼가 고인의 명복을 빕니다",1년 전(수정됨)
250,  미스터황,멀쩡하던 내가 무릎통증으로 아무것도할수 없다는 괴로움에 정신적 고통이 심한데..이분은 얼마나 더 고통스러웠을까..아 슬픈세상이다..,2년 전
251,  수호신당구레슨,너무 안타깝네요.삼가 고인의 명복을 빕니다.,3일 전
252,  Paul Lee,잘생긴 훈남 금메달리스트가 교통사고한번에 인생이 바뀌네요... 그 교통사고만 없엇다면 인생이 달랏을탠대 너무 안타깝네요,4년 전
253,  현아윤성아빠,삼가 고인의 명복을 빕니다 ,2년 전
254,  Sungah Kim,삼가 고인의 명복을 빕니다 ,2년 전
255,  고양이,와 진짜 소름돋는다.. 이게 가능한 일이라는게 놀라움... 우리나라도 갈 길 멀긴 하구나,1년 전
256,  음악가오채영 tv ,어머나세상에 믿기지않고 슬픕니다 삼가 고인의명복을 빕니다,2년 전
257,  방갑둥이,2021년에 다시 보니 마음이 너무 아프네요,1년 전
258,  alive,금메달땄어도 장애인되서 경제력 없고 벌이가 없는데 지원해줬어야 하는거 아닌가.. 하.. 정말..,2년 전
259,  이해숙,너무 마음이 아픕니다,2년 전
260,  처키프렌TV,외국은 하나만 잘해도 국가에서 지원 잘해주고 평생 먹고 사는데요 마음이 아프네요 삼가 고인의 명복을 빕니다  ,2년 전(수정됨)
261,  이름없음,이건 진짜 볼 때마다 슬프네..,1년 전
262,  3 QSENN,하루하루가 얼마나 고독하고 괴로웠을까요. 마음이 쓰라려요. 너무 비참한거 아닌가요.. 내가 눈물이 나네,3년 전
263,  자크,삼가고인의명복을빕니다..,4일 전
264,  김연성,와... 어이가 없네 이 선수 살아있을때 인터뷰로 이런 삶을 살고 있다고 나왔었는데 ㅅㅂ 몇년이 지나도 지원이 안됬었냐,2년 전
265,  쏭단,맘아프다ㅠㅠㅠㅠㅠㅠ,2년 전
266,  토스,안타깝고 가슴아픈 뉴스군요.부디 아픔없는 좋은 곳으로 가셔서 여기 일 다 잊고 편히 쉬시길 기원합니다.,2년 전
267,  LatchuTV [랫츄TV],눈물난다 정말 ㅜ,1년 전
268,  박철우21_HF178,와 이건 너무 마음 아픈데...,2년 전
269,  dongwon han,삼가 고인의 명복을 빕니다.  깊고 깊은 평화속으로 들어가시길.,3주 전
270,  정사장,옆에누가한분만있었어도이런일은 생각안했을수도있는데혼자라보니 슬프네요 ...,6년 전
271,  AM FM,이 기사 자주 보는데 볼 때마다 안타깝고 정당한 명예를 누리지 못하는 사각지대의 운동 선수들에 대한 처우가 개선되길 바랍니다,2년 전
272,  그린헤티,이런 억울한 죽음이 어딨냐  고인의명복을 빕니다,2년 전(수정됨)
273,  강명환,삼가 고인의 명복을 빕니다 쓸쓸하게 가셧내요맘이 아프내요,9개월 전
274,  유진서,어쩌면 잔인하게도인생이란게꼬여도 너무 ~함.부디 아픔없는곳에 .고인의 명복을 빌겠습니다.~~~참으로 안타깝네요.,1년 전
275,  IT DO,명복을 빕니다. ,8일 전
