,아이디,댓글 내용,댓글 시간
601,  Jina Oh,"안녕하세요. 목디스크 환자인데 처음 이 영상을 보고 따라해봤는데 시원하네요 ,  이 동작외에 혹 추천해주실만한 영상이 있으신지 궁금해서 글 남깁니다. 증상은 팔저림과 등 통증에 관한거에요. 감사합니다",2년 전(수정됨)
602,  이까뮈,처음 하는 동작 두손  귀뒤로 가져가서 팔꿈치 닫게 하고  하는 동작 하니. 막힌 코가 뚫려요고맙습니다,2년 전
603,  슈슈쿠리치주,거북목때문에 두통이 심한 편입니다.편두통약 먹어도 잘 안 들 때도 있는데이 요가 동작을 자주 하면 나아지나요?,2년 전
604,  kpk422,선생님 잘 따라하고 있습니다 늘 감사합니다 한가지 질문이 있는데요 테이블자세할때 팔꿈치가 뒤로가나요?,2년 전
605,  shinohpepe,200727 완료. 넘넘 시원해요~~~ㅠㅠ,2년 전
606,  칸트댁,잘보았습니다 고맙습니다 언젠가 깊숙한곳에서  물건을 꺼내다  과신전되버린 다음 수개월째 방치되있다  오늘은 뒷목까지 신경이 찌릿한느낌이 들어 겨우 시작하게됬습니다 앞으로 열심히 따라해볼려구여 고맙습니다,1년 전
607,  중뚜,감사합니다 ㅠㅠ,10개월 전
608,  이지환,"왼손 손등은 날개뼈 가운데에 둘 수 있는데, 오른손 손등은 날개뼈 가운데까지 올라가질 않네요..ㅠㅠ 계속 수련하다 보면 나아질수있겠죠..? 항상 좋은 영상 감사드립니다!",1년 전
609,  라온_명랑한갱,오늘자 수련달력 시퀀스는 니드라니까 이따 자기 전에 해야지 하며 일단 쉽고 짧은 걸로.가뿐하고 좋아요. 나마스떼.,9개월 전
610,  찐솔,구독 !! 오늘 일하면어 어깨넘 걸려서 스트레칭해볼까하고 검색하고 왔는데 효과있어요 감사합니다 개운하게 잘게요,1년 전
611,  hye j,"이 영상이랑은 상관 없는데 지난 번 질문 드렸는데 답글이 없으셔서 여쭤 봅니다 ㅜㅜ 다운독 같은 자세 할 때 팔꿈치 윗팔을 바깥쪽으로 돌려 날개뼈, 등 부근을 넓게 만들라고 하시는데 '팔꿈치 윗팔을 바깥쪽으로 돌려'를 어떻게 하나요???",1년 전
612,  SSEOKEE,자세를 취할때 어깨가 아프다면 안아픈 지점까지만 자세를 취해야하는건가요?,3년 전
613,  유신애,손목이 아프지만 어깨는 시원해졌어요!!! ㅜ 손목이 안 좋아서 테이블 자세는 힘든 거 같아요 ㅜ,1년 전
614,  손가락열개,테이블 자세와 반대편 어깨 밑으로 손 집어 넣기 할 때 손목이 더 아프면 어떻게 하죠? ㅠㅠ,2년 전
615,  로미,두통이 심한 수험생인데 머리가 자주 찌릿해요 ㅠ 자주 스트레칭 하겠습니당 ㅠ,3년 전
616,  왔다황보리,"요가매트 사서 처음 보게된 영상이네요목소리가 참좋으십니다 ^,^",1년 전(수정됨)
617,  곽두칠,근데 무릎과 다리를 조금 벌린 뒤 엉덩이가 사이에 앉는 자세에서 무릎과 다리가 일직선인가요 ? 그리고 무조건 엉덩이는 사이 바닥에 앉아야 하나요 ??ㅠㅠ 질문이 너무 늦었나요 ??ㅠㅠㅠ,1년 전
618,  차승훈,항상 감사합니다혹시 어깨 회전근개가 안좋을때 하는 요가가 있을까요,1년 전
619,  bakyi ho,요가매트는 어떤거쓰시나요?? 넘 좋아요 구독하고 꾸준히보겠습니다!! 좋은영상 많이올려주세요!:->,3년 전
620,  Yeeun,오늘 처음으로 따라했는데 매일 하고 싶어요!!! 궁금한게 있어 여쭤봅니다~ 12분 16초 경에 앉는 자세가 발 뒤꿈치 사이로 푹 눌러 앉는건가요? 아니면... 떠 있는건가요?,1년 전
621,  seunghee Park,오른팔 등 뒤로 날개뼈? 사이에 놓으면 통증이 심해요.. 이 자세를 꾸준히 하면 통증을 완화할 수 있을까요?,3년 전
622,  JM C,2월습관! 2020.02.03 수련 완료했습니다. 앉은 자세 업무중에서 기억하겠습니다~~ 나마스떼 :),2년 전
623,  김다희,목소리가 너무좋아서 매일하게 됩니다,1년 전
624,  토끼TV,목디스크랑 역씨목이 있엇서 찾아왔어요~좋은 영상 감사합니다.,2년 전
625,  봄햇살,덕분에 나아졌습니다. 그런데 저 하나 질문이 있어요. 요가하다가 갑자기 오른쪽 목과 승모근이 당겨서 승모근요가 목요가를 같이 해서 조금 풀어졌어요. 하루에 여러번 하는 것이 무리가 될까요? 아직 덜 풀려서 문의드립니다.,1년 전
626,  SSeulDa,"재택하면서 앉아있는 자세가 더 나빠져서, 목이랑 어깨가 너무 아파요. 이 영상 한번씩 따라할게요.",2년 전
627,  Claire K,항상 믿고 보는 요가소년입니다 :) 항상 감사합니다~ (외람된 질문이지만... 뒤에 흰색 의자가 참 편해보이는데 어디서 구매하셨는지 여쭤봐도 될까요~),2년 전
628,  함영아,안녕하세요. 우연히 요가소년님의 동영상을 접하고 따라해봤습니다. 목디스크가 있습니다. 늘 어깨통증과 좌우 고개를 돌릴때도 뒷목의 통증이 있습니다. 시술을 여러번 받은 환자가 따라해도 괜찮은가요^^;;  답변부탁드립니다.,2년 전
629,  요가선아YOGASUNA,좋은영상잘보고가요:),3년 전
630,  half _,등 뒤에서 손잡는 동작 한쪽은 잘 안 되는데 이 시퀀스 할 때는 거짓말처럼 살짝 잡혀요. 너무 신기하고 감사합니다,2년 전
631,  은송부부의 웰빙톡톡,새벽 5시30분이수렬시작입니다감사합니다,2년 전
632,  Chiara Park,광고끝까지 봅시다~너무 감사합니다,2년 전
633,  현준,오늘도 들렸다가 갑니다 감사합니다,4개월 전
634,  smdj28,고맙습니다,1년 전
635,  행클TV,목소리가 너무 좋습니다~ 영상 잘 봤습니다^^,1년 전
636,  Sovely YUN,너무 시원..,2년 전
637,  홍실버,감사합니다잘 따라하고 있습니다오늘은 올림픽공원안 숲속에서 했습니다 ~^^♡,1년 전
638,  Woo Ram Rhee,안녕하세요 요가소년님^^ 어깨와 목에 통증이 빈도수도 많아지고 통증도 심해져서 추천받아 이영상을 접하게 되었습니다. 지금 3일째 하고 있는데요. 어깨는 안아픈데 하고 나니 허리가 아프네요 ㅋㅋ 혹시 제가 자세가 잘못되어 그런것일까요? 허리와 등이 전체적으로 뻐근하네요.,2년 전
639,  tt3379,오른쪽 어깨가 아빠서 했는데 역쉬 좋네요 오늘도 감사합니다 나마스떼 ~~~,3년 전
640,  october,오늘도 감사합니다,1년 전
641,  NO ON,제발 ㅜㅜ 목안아프게 되기를 ㅜㅜ,2년 전
642,  Suyeon Yeo,매일 하고 있어요!! 감사합니다. 나마스떼,1년 전
643,  최인정,오늘도 감사합니다,10개월 전
644,  Dongyun Yun,감사합니다.,3년 전
645,  j,체중이 나가서 그런지 손목이 꺽이는 동작과 영웅자세 할때 무릎과 아킬레스건 쪽이 아픕니다 손목꺽는부분에선 주먹을 쥐고 손목을 곧게 피고 있거나 영우자세는 가부좌 자세로 해도 되는건가요??,1년 전
646,  Eunhye KIM,안녕하세요!영상 잘 보았습니다 ^_^영상 중간에 손을 등 뒤로 날개뼈 중간에 두고 다른 손으로 뒤에 둔 손을 잡는 자세를 하는데 왼쪽은 잘 되는데 오른쪽은 하나도 안되요 ㅠ_ㅠ아마 몸 왼쪽 오른쪽 균형이 많이 틀어진 것 같은데 교정 할 수 있는 영상 있을까요?제가 딱 봐도 왼쪽 어깨가 오른쪽 보다 훨씬 높거든요..,3년 전
647,  향기로이,안녕하세요 늘 좋은 영상 올려주셔서 감사합니다.저는 몇년 전부터 오른쪽 어깨와 목 연결지점이 아픕니다. 도수치료를 받아봐도 그때뿐이고요. 님(? 호칭을 어찌해야할지) 영상 중 추천해주셨으면 합니다. 지금 이 영상도 도움은 됩니다. 일상에서 늘 할 수 있는 동작(아플때 바로바로 효과있는)이 있었으면 좋겠습니다. 감사합니다.,2년 전
648,  GENtv,목소리가 너무 좋네요!!,1년 전
649,  죠니뽀,감사합니다.,1년 전
650,  클라스,혹시 발등이 땅에 닿게 하는게 너무 힘들면 계속 연습하면 괜찮아 지는건가요??발이 커서 그런건지..,2년 전
651,  안수,감사합니다.,2년 전
652,  하파,혹시  등뒤로 손잡을때 오른쪽이 아래일때만 안되는 이유가 뭘까요 좋은영상감사드립니다,2년 전
653,  유유,개좋아요,2년 전
654,  박소연,매일 요가소년 하고 있어요.,2년 전
655,  로즈마리,목소리가 너무 좋으시네요~,2년 전
656,  서 명보,오우 완전 시원~~,2년 전
657,  정하나,방금 해봤는데 좋네요! 셀프요가할때 제자세가 맞는건지 이게항상 걸리는데거울을 두고해야하는걸까요..?ㅜㅠ,2년 전
658,  감자보리,"안녕하세요 사무직 30대 주부입니다20대때는 같은 강도 같은 시간에 일을 해도 몸이 버텨주던데.. 30대 되니 다르네요..오래 컴터를 보면 목이 아프고, 마우스를 잡으면 손목과 팔이 아프네요 ㅜㅠ 심지어 최근엔 손발저림으로 도수치료 받는중입니다 ㅜ일자목 판정을 받고 안되겠다 싶어 요가소년 통증완화치료 열심히 하는중입니다길지도 않고 꼭 필요한 프로그램으로 구성되어 있어 부담없이 할 수 있어 너무 좋아요!! 매일 하는게 이젠 하루 일과가 되었네요~~감사합니다",2년 전
659,  대한민국회사원 Korean Office Worker,매일 매일 감사합니다,1년 전
660,  Myeong Lo,오른쪽다리를 왼쪽으로 넘길 때 그전과 달리 통증이 있다면 골반이 틀어진건가요?,2년 전
661,  Jungwon Yoon,"영웅자세에서 어깨 뒤로 스트레칭하는 자세에서요, 한쪽만 관절가동범위가 적고 통증이 있는데요, 조금씩이라도 계속 하는게 좋을까요",2년 전
662,  upsky,아들이 목어깨가 아파서 항상 이것을보며도움받고있습니다 저도 아침티비에서 우연히 영상나와서 차크라 4번영상. .견상 많이 나오는 영상보고 굳은 몸풀어주었네요 항상 감사합니다 ㅎ ㅎ 뜬금 없는 질문드려도될까요? 책상의자를 사야하는데 요가소년의자가 생각이났어요 뒷벽에 있는 하얀 의자 혹시 알려주신다면 감사할것같아요~^^,2년 전
663,  윤화,많이 풀어졌어요 감사해요 근데 무릎이 아픈 건 어떻게 해야 통증이 덜 할까요,3년 전
664,  아라,목 어깨가 아프면 베개는 안베는게 좋을까요?감사합니다,2년 전
665,  SONGYI,나마스떼:-) 금요일 아침 어깨 긴장 풀고 갑니다,2년 전
666,  Mina,동영상 보고 따라 하면 괜찮아지기는 하는데 그래도 아침에 일어나면 어깨가 진짜 너무 아파요 팔을 들어 올릴지도 못할만큼 너무 아파요ㅠㅠ,2년 전
667,  Hansol Kim,"궁금한게있어요 요가소년님 !영상중에 무릎을 꿇고 앉아서 목을 반원을 그리는 자세가 있잖아요, 신기하게 무릎을 꿇고 반원을 그리는것과 그냥 가부좌 자세로 돌릴때랑 목근육이 깊숙이 이완되고 안되고가 다른데 왜그런걸까요??",2년 전
668,  rlagyrud0,목 어깨 둘다 교통사고 당한사람처럼 굳어있다는 소리를 들었어요. 통증도 있고요.ㅜㅜ목 뒤로 돌리면 뿌드득소리 나는데 이 시퀀스 계속 하면 괜찮나요?  이거랑 20분짜리 목 어깨 영상 두개 매일 따라하고 있어요ㅜㅜ,3년 전
669,  박정민,오늘도 감사합니다 나마스떼,2년 전
670,  꼼쥐,20.05.09 감사합니다 요가소년님.,2년 전
671,  SeungHyuck Jun,어깨에 긴장이 잘 안풀리는것같은데  혹시 팁이 있을까요?,2년 전
672,  모모 Momo,너무좋아용,1년 전
673,  백설기,제가 척추측만증이 심한데 이 동작들 할때마다 허리 아프면 동작을 멈추는게 맞는걸까요?ㅠㅠ,3년 전
674,  hoho Ya,6월12일수련 찍고가요 요 수련은 저를 위한 시퀀스예요 감사합니다,2년 전
675,  이단풍,감사합니다^&,1년 전
676,  october,목뒤가 아프고 어느순간은날개쭉지 까지 아파서 엑스레이 찍어봐야되나싶어서요딸은 오래전부터 구독했지만전 처음 해봤는데참 좋으네요감사합니다,2년 전
677,  이정철,영상에 나오는 매트는 어디서 구매할 수 있나요?,2년 전
678,  꾬딩,어릴땐 베개 안가리고 잘잤는데 점점 거북목이 심해진 이후로 웬만한 베개는 거의 불편해져서 자다가 목이나 어깨가 아파 뒤척이고 목에서 모래갈리는 소리도 들릴 지경이 됐어요ㅠㅠ 아직 늦지 않았길 바라며.. 지금이라도 요가소년님 영상을 접해서 다행이에요^^ 앞으로 열심히 배워보겠습니다! 좋은영상 감사합니다!!,3년 전
679,  daldal,아침에 일어나면 요새 목이랑 승모 등이 너무 아파서 짧은 스트레칭 찾고 있는데 무릎꿇고 앉아서 양손 뒤로 잡는 동작이 왼-오는 편한데 오-왼 (오른팔이 밑으로 가는) 건 정말 너무 아프네요ㅠㅠ 하다보면 편해질까요ㅠㅠ?ㅋㅋ,2년 전
680,  Dragonrain Park,시원하니 좋아요! 나마스테!!,1년 전
681,  Jongwoo Na,뭔가 자세를 잘 모르겠다 싶을때마다 “오른손 무거워집니다..” 하시니까 혼나는 것 같네요 ㄷㄷ 한번 했는데 몸이 가벼워진 느낌입니다!,1년 전
682,  AYOUNG D’VLOG,I love YOGA️,1년 전
683,  ym lee,감사합니다.,8개월 전
684,  Chang Ahn,목소리 너무 편안하시네요. 왼쪽 어깨 통증으로 두통도 자주 오는데 너무 시원해요 감사합니다. 그런데 평소엔 왼쪽 팔이 저리진 않는데 요가할때 왼쪽팔이 저리거든요. 꾸준히 하면 그동안 고생하던 어깨 통증 사라지는거겠죠?,2년 전
685,  소소한미니멀라이프,감사합니당,1년 전
686,  포루,거울을 보면서 해도 바른자세인지 모를 경우가 많은데ㅠㅠ 그럴경우 역시 요가학원에 가서 자세를 잡고 영상을 따라하는게 좋겠죠?,2년 전
687,  daniela l,오른쪽 어깨 회전근개 파열이라고 주사맞았고 왼쪽은 염증만있다고 해서 약만 먹었었는데 요즘 오른쪽은 주사 효과인지 안아픈데 왼쪽이 조금아픕니다. 동작 따라할때도왼쪽이 하늘로 다 안올라가고 머리 위치정도만 올라갑니다. 병원은 2월초쯤 한번가고 안가고있는데 계속 운동해도 될까요?2021.4/13 (3th),1년 전(수정됨)
688,  It Check,15분 딱좋아요,1년 전
689,  조선빈,쌍둥이 임산부라 운동을 못하다보니 허리 어깨 목이 계속 뭉쳐서 구독하게 됐습니다. 임산부가 가능한 영상들 추천해주실 수 있을까요??,1년 전
690,  Lilith,진짜 요즘 덕분에 잠도 잘자고 몸도 편안해요제가 5년전에 발목 수술을 하고 그 이후로 종아리 근육도 짧아지고 그래서 쭈그려 앉기랑 예전에 되던 자세들이 안되는게 생겼어요 ㅠㅠ 그런 재활을 도와주는 (이미 늦긴 했지만...ㅠㅠ 그래도...) 커리큘럼(?)이 있을까요? 종아리랑 발목에 도움을 주면서 무리가 안가는 그런... (너무 요구사항이 많네요 ㅎㅎ..) 암튼 요즘 정말 감사해요 1년동안 약먹어도 잘 고쳐지지 않던 불면증에 많은 도움을 받고 있어요!! 감사합니다~ :),3년 전
691,  변효순,오늘 구독하고 따라서하고 좋아요 했습니다  제가 돌뿌리에 걸려넘어지면서 오른쪽팔이 순간적으로 바닥에 쭉 미끌리면서  머리위쪽 바닥으로 쭉 펴져버렸습니다 그때부터 밤에 아파서 자을못자게 통증이 엄청심했습니다  병원가니까 엑스레이 시티 다찍어놓고 진통제를 처방해주더군요  그런 지금 1년이 되가는데 오른쪽팔을  뒤돌아가지도않고 힘도 못주고 제대로 쓸수가 없습니다  그래서 아들이 찾아준 선생니에 요가를 보면서 따라하고 이습니다 좀 시원하기도하고 그래서 열심히 따라해보려고합니다,2년 전
692,  유잰,"목이 너무 아파서 목 요가 검색했더니 젤 위에 나오셔서 보게 됐는데요.... 사선으로 팔 뻗는 동작 하면서, 뭐야 이게 스트레칭이 된다고?하면서 따라하다가 무심결에 목 돌려보고 어 돌아가네 하며 엄청 놀랐습니다.. 화타셔요.. 넘 감사합니다 흑흑",2개월 전
693,  Yeonshill Lee🦉🎗,태양순배자세에 이어 이 동작까지 수련했습니다나마스떼️️,2년 전
694,  박동현,편하다고생각하니 넘 편하고 힘들다고 생각했을땐 노력하니 됀다...  괜춘해요^^결론:괜춘,2년 전
695,  주연,아앜ㅋㅋㅋ 허리통증이라 검색해서 허린줄알고 열심히 했는데 어깨랑 목이었네 ㅠㅠ 근데 지금 목이랑 어깨 진짜 시원해요 좋다,2년 전
696,  이공,13:40 이 자세하면 너무 아픈데 그냥 뻣뻣한 걸까요 어디가 뭉친걸까요?? 너무 좋은 영상 감사합니다,2년 전
697,  이게모코,그거 알아요?? 제가 2년동안 병원을 다녀도 건강하고 아무 이상 없다고 진단을 받아도 몸에서는 너무 답답하고 숨도 못쉬고 밤에 잠을 못자는 등 몸이 안젛다는것을 느꼈는데.. 집에서 천천히  요가를 해볼까? 라는 마음에 요가 소년님의 영상을 보기 시작했어요! 보고 나서 부터 아팠던 허리랑 답답했던 척추랑 어깨가 전보다는 편안해지고 답답해서 숨을 쉬지 못했던 것도 지금은 편안하게 숨도 쉬고 밤에도 잠을 깊게 자게 되었어요! 감사합니다!!!!!!!,1년 전(수정됨)
698,  CHO GEUNYOUNG,소년! 너무 좋아요,3년 전
699,  오니숑,나마스떼.. 훨씬 가벼워진거 느끼고 갑니다~^^,1년 전
700,  김민지,오늘 처음 해봤어요 ㅎ내일 또 해야겠습니당,1년 전
701,  HY Jang,0.75 배속으로 해도 괜찮을까요??정말 너무 시원한데 초보자인 저에겐 다소 빠른감이 있어서요 ㅎㅎ,2년 전
702,  김순이씨,제가 후종인대 골화증이란 병을 2년 전에 진단받았는데  이 병이 (어릴 때부터 몸의 긴장도가 많아서 근육통 심함)목과 척추까지 인대가 골화 되는 병이라고 합니다. 그래서 그런지 목의 통증이 가끔씩 아주 심하게 옵니다. 요 며칠 목의 통증이 성가시게 있었는데  6시 수련 후에 해보니 한결 불편함이 없어졌습니다. 제 병이 이 요가를 통해서 진행이 멈추어 주길 바라는 마음이 생겼습니다. ㅎㅎㅎㅎ (진단받고 2년 동안 절망적이었음 ㅋ)요가 소년님의  수련이 마음과 몸에 생기를 주고 있습니다. 고맙습니다.뭔가를 규칙적으로 한다는 것 그리고 계속해 자신을 받아들이고 바라보는 메시지의 힘이 큽니다.아마도 많은 분들이 그래서 감사하고 희망을 갖고 위로를 받고 있을 것입니다. 감사합니다. ^^,2년 전
703,  Tastes and People - life & culture talk,19일차 저녁 수련!,1년 전
704,  땅끝별동달,음성에서  고요한기가 ᆢ듣는이로 하여금 안정감을 주시네요 ᆢ통증이 막 사라집니다ㄴㆍ,2년 전
705,  보노보노,가부좌 자세로 허리를 곧게 펴면 등쪽 아래 허리 윗쪽이 엄청 땡기고 좀만 오래 유지하면 통증이 있는데 반복된 자세로 차츰 괜찮아 질까요?,3년 전
706,  rail`s life,목돌리기가 최고 시원하네 목이 진짜 심하게 뭉쳤나봄,1년 전
707,  물미,오늘 구독했어요.모든 영상 남녀 구별없이 할수 있는건가요? 여성도 따라해도 되는거죠?요가 초보입니다^^,1년 전
708,  김연우,역시는 역시.. 너무 개운해요,1년 전
709,  김현기김현기,"경추 1번 골절 후 1,2번 유합수술한 사람입니다. 목과 어깨가 자주 뭉치고 다른 운동을 하자니 무서운 상태인데 어떤 수련이 있을까요",3년 전
710,  김현아,선생님 가끔 요가블럭 쓰셔서 저도 하나 사고 싶은데요 EVA재질로 사는게 나을까요 아님 좀더 딱딱한 전문가용 코르크 재질로 사는게 나을까요?,1년 전
711,  김지은,2:33 어깨가 시원하게 열린다는게 어떤 느낌인지 잘 모르겠어요 ㅠㅠㅠㅠ,2년 전
712,  ms mm,"거묵목 라운드 숄더로 통증이 있는데, 이를 위한 요가 없을까요? ㅠ이 영상 따라하면 될까요??",2년 전
713,  sooji,목소리가 너무 좋아서 라디오 진행해주셨으면 좋겠어요,1년 전
714,  솔방울,처음으로 다따라한 시퀀스 입니다. 다른건 좀 어려웠는데 이건 비교적 쉬웠습니다.,3년 전
715,  하청우,빡집중 하다가 잠들지 않습니다 할때 터져버렸다 ㅋㅋㅋㅋ,2년 전
716,  슈르k,"최근에 목디스크 5,6번 초기 진단받고 절망중에 있었습니다. 예전에 허리 5,6번 디스크 진단도 받았었기 때문에... 정말 암담하더군요 ㅜㅜ통증엔 이골이 난 사람이라 생각했었는데 목디스크는 허리보다 더 무서운것 같더라구요...목을 중심으로 머리, 목, 어깨, 등, 팔까지 저리는데 ...그 고통이란...병원을 가도 어지러운 주사치료가 무섭고.,,고민하다가 예전 허리통증에 도움받았던 요가소년님이 생각나 다시 시작했어요...ㅜㅜ 일주일째 하고있는데 통증이 서서히 사라지고 삶에 자신감도 생기네요!! 게으름 피우지않고 열심히 하겠습니다. 정말 진심으로 감사드립니다.",2년 전
717,  썬,잘보고 있습니다,3년 전
718,  키ki,어제 불안 우울요가 30분했어요~제가 우울증으로 3개월 거의 집에서 누워있고 움직이지 않으니 몸이 긴장하기도 하고 아프더라구요 여기저기...어제 요가하고나니 아침에 깜짝 놀랐어요...여기저기 쑤시더라구요..이거 혹시 활동량이 부족하다가 운동을 하면 다음날 아픈 그런건가요??이 요가는 아침에 하고 저녁에는 베드요가 하려고 해요!,1년 전
719,  민달,"최고다,,,,,,,,,,,,,,,,,",10개월 전
720,  Mikyoung Jeong,1년전 유방암 수술받고 전이된 겨드랑이쪽 림프절제하고 나서 손을 위로해서 팔펴는게 힘들어요 어깨가 붙어버린것처럼ᆢ어느각도까지만 회전이 되거든요 유방암 수술후 어떤 운동을 하는게 좋을까요,2년 전
721,  윤아,테이블자세하고 한손씩 동작할때 손목이 찌릿찌릿해요!ㅠㅠ 어떻게 해야될까요!?,2년 전
722,  차순희,감사합니다,2년 전
723,  백유미,오십대 중반인데요 숄더라인하고 등곡선이 자꾸 무너지네요  뒷모습 예쁘게 하는 운동은 어떻게 해야 되나요,2년 전
724,  대한민국회사원 Korean Office Worker,감사합니다,1년 전
725,  지여유당,요가쌤님 ~~지인으로부터 알게되서 종종 하고 있는데저는 머리가  왼쪽오른쪽 찌릿거려요 한의원도다니고 신경이눌렸다하는데... 약도먹는데 개운하게 낫진않네요오늘 목어깨통증완화  요가를 해봤는데 통증이 잠시 살아지는듯 해요 제가 목을숙이고 장시간(3시간이상) 취미생활을 하고있는데 그런게 원인인지  정확히 모르겠어요요가를 계속하면 좋아지는지요? 어찌하면좋을지  모르겠어요,2년 전
726,  제또 집사,오늘도 나마쓰떼 감사합니다~~~,2년 전
727,  Sangreal,감사합니다,1년 전
728,  장유리,크흐 시원해요~,2년 전
729,  나유진,감사합니다,3년 전
730,  박주은,오늘도 왔습니다. 너무 제 취향이세요,2년 전
731,  Sunok Lee,고맙습니다ㅡ,1년 전
732,  in uno,테이블자세이후로 손목에무리가 너무가는대  체중이 나가서  그러는걸까요?해야하는지 말아야하는지ㅠㅠ,3년 전
733,  SaeRoy in Switzerland🇨🇭,목소리가 낯?이 익어서 한참 생각했어요.. 전지적독자시점 DJ랑 목소리가 너무 닮았다구.. 생각만하다가 오늘 찾아보니 맞네요 ㅎㅎㅎ 반갑습니닼 스위스에서 몇번 라이브 들었었어요. 요즘 요가소면 보면서 요가 열심히 하고있어요! 감사해요!,2년 전
734,  하강수,감사합니다,1년 전
735,  김가을,와 목소리 너무좋아요,1년 전
736,  유채화,"직장생활을 하면서 목, 어깨, 승모근 통증이 생겨 괴로운 20대 여자입니다. 저는 직장에서 뿐 아니라 자고 일어났을때도 목이 굉장히 불편한 느낌을 받는데요, 배게를 두세번 바꿔봐도 똑같이 아침에 뻐근하고 목에 통증이 있습니다. 혹시 추천해주실만한 배게라던가 다른 방법이 있을까요? 요가소년님 영상을 본 뒤로 꾸준히 따라하고 있습니다! 아직 다이나믹한 효과는 없지만 이전보다는 확실히 통증이 완화된거 같아 지속해서 해볼 생각입니다^^ 감사합니다",2년 전
737,  홍고실,감사해요좋아요,1년 전
738,  샤프핸드,저는 앉아있을때 등과 허리를 곧게 피는게 잘 안되네요. 특히 다리를 피는자세는 더욱 힘들어해서 온몸이 떨리고 그자세에서 가슴을 피는건 더욱 안되네요. 시간이지나면 상체와 허벅지 연결부위가 아파와요. 혹시 어떻게하면 더욱 자세를 잘 취할수있을까요?,2년 전
739,  제이,정말 너 무 시원합니다 감사합니다^^,2년 전
740,  베이지,영웅자세할때 발목이 아프면 어떻게 하면 되나요?ㅠㅠ 오늘도 시원하게 잘 했는데 마지막에 영웅자세로 앉을때 발목이 아프네요 ㅠㅠ평소 발목이 아팠던건 아닌데 흑 ㅠㅠ 그냥 제 몸뚱이가 무서워서일까요 ㅠㅠㅠㅠ ㅋㅋㅋㅋ큐ㅠ,2년 전
741,  Jun tak Kim,굳 감사합니다,1개월 전
742,  은송부부의 웰빙톡톡,감사합니다,2년 전
743,  마이너,7:52 이 부분 팔이 진동벨 마냥 떨리는데 괜찮은 건가요...,2년 전
744,  박그웬,쇄골이랑 어깨 통증있는데 이거 해도될까요?,2년 전
745,  Golden boy,호흡소리 굉장히 좋습니다!근데 호흡이 굉장히 긴 것 같은데 복식호흡인건가요?,1년 전
746,  Gina Hong,목소리 넘 좋아용,2년 전
747,  무서운형,감사합니다,1년 전
748,  SY O,마사지를 받고 다음날 받은 부위의 통증이 있어서 이번 요가를 따라 해 봤습니다. 말씀하신대로 목을 돌리다 통증이 있는 부위에서 2~3번 다시 오고가니 풀리는 느낌이 있네요. 시원하고 아주 좋습니다~^^,2년 전
749,  あすきゃん,ありがとうございます,1년 전
750,  Shuuji Hakucho,체감5분인데  ... 결림순삭,1년 전
751,  뽀통령뽀로로,13:34 이 동작을 위한 빌드업 ~!,4개월 전
752,  세아씽씽TV,감사합니다,9개월 전
753,  은송부부의 웰빙톡톡,모늘 수행점수는A학점 입니다내일은 A+기대합니다,2년 전
754,  몽룡아산책가자,월요일 하루 마무리 요가소년 님과 함께!ㅎㅎㅎ 나마스떼,3년 전
755,  한홍주,"안녕하세요! ㅎ ㅎ  궁금한 것이 있는데, 캣앤카우 동작할 때, 숨을 들이마쉬며 캣, 숨을 내쉬며 카우자세를 하잖아요~ 동작을 유지하는 동안은 숨을 참아야하나요?! 숨이 많이 딸려서 부들부들거리게되요 ㅠㅠ ㅎ ㅎ ㅎ",1년 전
756,  SEONYEONG PARK,등 뒤에서 왼손은 아래에서 오른손은 위에서 잡는 자세에서 왼손이 위에 있응때는 두 손이 잡히는데 오른손이 위에 있을때는 안잡혀요 어디가 문제여서 불균형일까요,2년 전
757,  꼼쥐,19.07.31 감사합니다 요가소년님,3년 전
758,  꾸꾸S,"집에서 공부만 하다가 남는기간동안 서비스직 알바를 시작했는데, 무리했더니 오른쪽 어깨만 통증이 생겼습니다ㅜㅜ(오른손잡이) 앞으로 두달은 더 일해야하는데 괜히 돈벌어서 병원비로 다나갈까 겁이나 이것저것 찾아보다가 발견했는데, 매일 꾸준히 해서 어깨아픈게 없어졌으면 좋겠네요.. 차분한 목소리에 진정하고 갑니다.. 더 해보고 다시 후기남기겠습니다. 좋은영상 감사합니다.",1년 전
759,  재희,안녕하세요!! 항상 좋은 영상 덕분에 건강이 좋지 않아 항상 머리 통증으로 스트레스 받다가 이제는 두통이 많이 줄어들었습니다!! 너무 감사하다는 말씀 드려요! 그런데 동작을 할때 자꾸 팔에서 딱딱딲 팔꿈치에서 딱딲 소리가 납니다. ㅠㅠ 이게 몸이 안 좋다는 소리인가요 근육이 굳어서 나는 소리일까요 분명 몸을 풀어주는 자세인데 몸에서 소리가 나니 이 운동마저 저에게 무리인가 나는 무슨 운동을 해야하나 싶네요ㅠㅠ 왜이리 소리가 나는 걸까요,3년 전
760,  김소연,오늘도 승모가 평안해 졌어요,1년 전
761,  은성,"표정은 고요, 소리는 우두둑이네요 ㅎ",2년 전
762,  조비결,테이블자세나 엎드리는 자세할때 손목에 무리가 가는거같은데 힘조절을 어떻게해야할까요 ㅠㅠ..?,2년 전
