,아이디,댓글 내용,댓글 시간
729,  염마,이분 영상들 좋다고 하시는데.. 저같은 경우에는 정확히 어느부위에 자극및 움직임이 와야하는지 감이 안와서 답답해요 ㅠ  많이 배우신분이라는건 알겠는데..,3년 전
730,  아무일상,냄새는 맡지말고 ㅋㅋㅋㅋㅋㅋ,3년 전
731,  Hanbok is the traditional clothing of Korea.,처음꺼 하니까 어지러워요,2년 전
732,  노하나,왜 아무도 후기를 안들고 올까 궁금한데,1년 전
733,  TYLER LEE,동작이 정확히 안보여서 아쉽네여.. 마스크를 벗고 클로즈업이나.. 좀 자세히 설명해주시면 좋았을듯..따라하는데 이게 맞나 이런느낌이예여..,3년 전
734,  ahha gsgs,11/1111/12,2년 전(수정됨)
735,  아놨씼퐁툤갔앴,형 진짜 얼굴 아니지?,3년 전
736,  김성민,빡빡이형이랑 결혼하고싶다,2년 전
737,  김지원,선글라스 제대로 써줘요.... ㅋㅋㅋ,3년 전
738,  vereli l,고개를 너무 돌려서 멀미가 나네 아 ㅋㅋㅋㅋ,1년 전
739,  베리베리롬,거북도사가 거북목 치료,3년 전
740,  김상수,ㅃ빡빡이아저씨 근손실날만한모든것들알려주세요,3년 전
741,  Tommy Park,마스크가...무서워요..ㅜㅡㅠ,3년 전
742,  지나가던일반인,18분18초네 ... 의도된거지?,3년 전
743,  nyz1835,왜 볼때마다 마네킹 같지...,2년 전
744,  DoDo Win,소흉근 맛사지는... 아무리 봐도 모르겠다....,2년 전
745,  빈,드래곤볼에 나오는 할아버지 닮았어요.,3년 전
746,  Better Even,빡빡이 아저씨 구독자애칭은 그냥 친구들인가요?? ,3년 전
747,  배기똥,코 진짠가요?,3년 전
748,  DECOTAPE,아니 첫동작부터 난관이네 내몸뚱이 머선일... 목돌리기 천천히 따라하는데도 넘 어지러워요 갑자기 식은땀 쫙나면서 토할거 같아짐,1년 전
749,  안세희,펭티비 언제 나오세요???????,3년 전
750,  염천교,피지컬의 신선이자 천하제일 헬스대회 우승자이신 거북도사님께서 거북이등딱지는 엇다가 팔아잡수신채로 거북목에 대한 영상을 찍으시니 뭔가 느낌이 거북하다거.북.판.벽.파,10개월 전
751,  J,일자목이 이거해도 되너요,3년 전
752,  오레오,드래곤볼나오는 거북할아벙 닮앗엉ㅇㅇㅇ,3년 전
753,  rinkin,오늘날의 거북목은 과거에 대가리 숙이고 폰보던 행동의 보상이다,4개월 전
754,  아카라카쵸,솔직히 이게 어떡해 교정이 된다는거죠? 전혀 효과가 없는거 같은데 물리적인 치료외엔..,3년 전
755,  minwoo,항상 눈으로만 보내...귀차니즘 없애는 법좀 알려주세요~ㅠ,3년 전
756,  무지개사랑,민머리 극장 아니네~~,3년 전
757,  바위게도살자,멸치특) 근육꼬집기부터 근육못찾아서 막힘 ㅋㅋㅅㅂ,7개월 전
758,  Lise,11:25,2년 전
759,  순둥이,0:24 멀미....멀미가 나요....,2년 전
760,  한노안,피갤 빡빡이형 빡빡이 아니었오,1년 전
761,  조형기,1일차,3년 전
762,  ᄅᄋ루다가,와 요새 갑자기 목이 아파서 이거 따라해봤는데 딴건 다괜찮은데 전거근 마사지랑 턱당기기할때 위쪽 척추 안쪽이랑 날개뼈 안쪽 엄청 아파오네요 ㄷㄷ,3년 전
763,  계란과자,14:57,8개월 전
764,  레이크엘,첫 번째 따라 하는데 좀 빨리 목을 돌렸나? 어질어질하네요,3년 전(수정됨)
765,  스오 유튜브,부인중 모여라 원격,8개월 전
766,  겨울,영상은 클릭했는데 댓글만 쓰고 나갑니다,1년 전
767,  두리,11:45,1년 전
768,  대호TV,감사합니다~~!!!,3년 전
769,  장우혁,동생이랑 같이 시작해야지일지20200203 O20200204 O,2년 전(수정됨)
770,  슈크,계란이형은 가발맞지?,2년 전
771,  시훈,저도 따라해봣는데 좀 동작이 불분명한거같아여 갑자기 일자목한다그러구,3년 전
772,  철업지야채널 구독과 좋아요,4/7<O>4/8<O>,2년 전(수정됨)
773,  SH S,내일부터 해야지,2년 전
774,  주톡,나 진짜 할꺼예여,11개월 전
775,  George,맨날 해봤자 이런걸로 는 안됨 선천적인거라ㅁ본인이 맨날 인식하면서 자세를 잡던가 하는거지,3개월 전
776,  열정과긍정,목아파요,2년 전
777,  kimm,0:393:306:057:089:1811:4114:49,2년 전(수정됨)
778,  hee,11:42,1년 전(수정됨)
779,  뭉멍,0:40 3:32,2년 전(수정됨)
780,  두리,14:50,1년 전
781,  드림캐쳐 바람아,8/25 18/26 2,2년 전(수정됨)
782,  로라로라야,삼촌 가면이에요 ???,3년 전
783,  김창훈,오 기모찌,3년 전
784,  𝙹 . 𝟽𝟶𝟽,그 아세요 ..? 나나에 나오는 야스 닮으셨어요 ..00,1년 전
785,  킴HJ,와우! 친구들 빡빡이아저씨야,3년 전
786,  밴딘,12/2 112/3 2,1년 전(수정됨)
787,  Yupo Zj,마지막 자세 제대로 안보임 화면이 한 가지 구도만 나오니깐 자세를 잘 모르겠음,1년 전
788,  갓갓ᄃ갓ᄏ,이형직업뭔데,2년 전
789,  가즈아,우산 안써서 빡빡이들이 된건가,1년 전
790,  SC L,그래서 코트를 벗지마세요가 영어로 뭔데?,3년 전
791,  엘,난 저분 코가 가짜인줄알았는데....,4개월 전
792,  모가페,11:38,10개월 전
793,  헤라늄.,의자 탐나는걸,3년 전
794,  비공개,이거 따라해도 되는거 맞나 좋아요는 많은데 댓글 1/3은 불만글들이네,2년 전
795,  배유민,저거 빡빡이 가면인가요?ㅋㄱㅋㄱㄱㅋ,2년 전
796,  커뜨,5/30,1년 전
797,  김의관,11:06,1년 전
798,  필약 Pillyak,4/15 1꼬북,1년 전(수정됨)
799,  황금태연,이것만하면 거북목해결되나요?,3년 전
800,  Wkdehdgur,이 분 머리 컨셉인가요 ?,3년 전
801,  lancher,1/16 도전 ㅇ,2년 전
802,  어쩌고,,2년 전
803,  지병준,5/8,2년 전
804,  1,5/13,2년 전
805,  M.Source J,미쳤따리 ;;;,2년 전
806,  낭랑16세김만식,어..저기 그게 학교 온라인강의하다 왔는데요 이 아조씨 표정이 원래 인조인간 같은가요?,2년 전
807,  두부두부,9:10,4개월 전
808,  달팽이,저기 시연하시는분 귀위치랑 얼굴중심이 계속 바뀌시는데 뭐죠? ㄷㄷ,1년 전
809,  asddsla wl,10 월 15일,2년 전
810,  박찬준,13:53,3년 전
811,  난코,코 가짜인가요?,3년 전
812,  찌잉,가면 바뀌셨나요? 얼굴 달라보여요,2년 전
813,  nakamura,2:25,1년 전
814,  Peter Kim,빡빡이 아저씨랑 흰수염은 다른 사람이죠?,3년 전
815,  Seongbong Heo,나오는 사람들 너무 무서워 ㅠㅠ (가면이구나! 보다가 알게됨),3년 전(수정됨)
816,  소라고동,레이스 스따또,2년 전
817,  yuprince1,,2년 전
818,  노는태경,0515,6개월 전
819,  Helen Kim,얼굴에 분장을 너무 많이 하셔서 다소 무서워욥^^;;,1년 전
820,  임영선,코구몽애 코털들어감,3년 전
821,  다크빈,9/1,1년 전
822,  장혁,와드,3년 전
823,  징징,목돌리기 하면 목씹창나요 이거 영상 공신력이없네요,3년 전
824,  배기,2021.07.122021.07.132021.07.14,1년 전(수정됨)
825,  6621 outpit,형 이런말 하기 미안한데 형 영상볼때는 남자가 좋아져 내친구들도 그렇다는데 이 병은 치료 방법이 없는거야? 이것도 영상으로 올려줘,3년 전
826,  김마긴,빡빡이아죠씨노무죠와!,3년 전
827,  한번만봐드리는거에요오!!,아우어지러..,3년 전
828,  Glenn Richards,2020/04/18,2년 전
829,  서랍장펑카츄의,어지러워..,3년 전
830,  박유라,나 이거하면서도 거북목이네,2년 전
831,  min a,들어도  잘모르겠어   그냥  유튜브다른대로  돌려야지,2년 전
832,  gunil lee,오도독,3년 전
833,  문현필,인도할때 말을 조심할자?,2년 전
834,  댄불즈,머리가 어쩜저렇지?? 삭발한거 맞음? 분장아님?,3년 전
835,  옴뇸,계란형꺼 쵝오,1년 전
836,  재미 있는 동물,저분 오른쪽 어깨가내려갔어요.,7개월 전
837,  흑미집사,저 가냘픈 맥스 이러다가 빡빡이 아조씨처럼 3대운동 550 찍는거 아녀?,3년 전
838,  창일,경추가동술 잘 이해가안가네,2년 전
839,  콩남이,1218 ,2년 전
840,  호로록,저사람 빡빡이아저씨 아니고 다른 빡빡이죠??? 아닌가??,3년 전
841,  도라방스,마지막에 머라고하는거여.??예빠빠?,3년 전
842,  masuer tomo,1빠다 히힛...ㅋ,3년 전
843,  동봄,2.12,9개월 전
844,  정쁨이 jolie_soom,2/9,2년 전
845,  와이파이,0:38,11개월 전(수정됨)
846,  뭉달,어지러..,3년 전
847,  정보,빡빠기 아조씨야ㅋㅋㅋ,2년 전
848,  급흥분,거북목따문에 어지러우신분 없으신가요? 오늘 대학병원 신경외과  가서 진단은 거북목이고 아프고 불편하고 어지랍고 목에서 소리난다니깐  의사색끼가 목때문에 어지러울수는  없다네요 목때문에  대학병원까지 갓는데 겨우 소염제 처방이라니,1년 전
849,  서원,이것도 해야지,2년 전
850,  두리,0:30,1년 전
851,  Kris Shim,효과가 있는지 모르겠네요 동작이 애매모호하고 자극도 안되네요 따라해보긴 하는데 이걸 왜하란거지란 생각만 자꾸 드네요,3년 전
852,  0찬미,0:37,1년 전
853,  두리,0:40,1년 전
854,  김태훈,의사아니면서 코치잖아요ㅋ 의사인척 ㅋ,3년 전
855,  인생은 무엇일까,이사람 물리치료사 인가?,3년 전
856,  hk k,5:43 맡은 사람 나와,3년 전(수정됨)
857,  rr lll,,1년 전
858,  헬메뜨,이아져씨 땜에 틱생김,2년 전
859,  티피에루,3등!,3년 전
860,  김주영,9/9 ○,2년 전
861,  해바라기,10 9 ㅇ10 ㅇ11 ㅇ,2년 전
862,  채널준비중,거북이될뻔,1년 전
863,  국영,이거지,3년 전
864,  김민서,11:4114:29,1년 전(수정됨)
865,  you trust,너무많아요ㅡㅡ,3년 전
866,  날아라궁뎅이,아오 어지러워,2년 전
867,  Joyful Joy,이번꺼 너무 ㅠㅠ 움직이시는 분 피부가 무서워서 못 따라하겠어요 가면이에요 뭐에요 ㅠㅠㅠㅠ,2년 전
868,  마법사헤어카락,아 겨드랑이 냄새,2년 전
869,  이승주,수험생인데 영상이 너무 길어서 재수하게 생김 ㅅㄱ,1년 전
870,  뗴용뗴용,이게 머야장난하나,1개월 전
871,  이승욱,홀라이껌,2년 전
872,  조하진의 놀이tv,조우님?,7개월 전
873,  qweqwe qwe,ㅇㄷ,1년 전
874,  s,84,2년 전
875,  강호석,1/7. O,2년 전
876,  탐사수,1,2년 전
877,  OtoOtoOto OtoOtoOto,1,5개월 전
878,  이현식,대머리,3년 전
879,  송승관,2/18 O,2년 전
880,  김무옥,턱당기기 하지마세요 정말 안좋은 습관행동입니다 디스크 교정하고 싶으면 이거 보시지말고 서울대교수님이 강의하시는 목디스크 영상 보세요,2년 전
881,  Pxtricxkx,1,6개월 전
882,  HWANG,대머리,2년 전
883,  땅개구리방패,1. O,2년 전
884,  김혜린,와 시원해... 달라 달라,2년 전
885,  lighthouse,좋아써~ 오늘은 여기까지,3년 전
886,  라카이,다좋은데...반말로 설명하는게 거슬린다.앞으로 존칭을 써라!니도 반말들은니 기분 나쁘지!,3년 전
887,  김태풍,형.......못참고 맡아버렸어.........................................................,1년 전
