,아이디,댓글 내용,댓글 시간
78,  다혜,"이거 자기전, 일년정도 했습니다..꼭하세요 효과 너무 좋아요!어느날부터 친구도 그렇고 언니도 저보고 자세 바르다고! 운동열심히 했냐, 어깨가 직각이라고 부럽다고 그러더라구요..저 학생때부터 거북목에다가 옷걸이형이였거든요ㅠㅠ살면서 처음들어요..땅끄부부 감사합니다 더 꾸준히 할게요ㅎㅎ",5개월 전
79,  Miso,다른동영상들은 홈트라도 이것저것 도구가필요해서난감했는데 맨손으로도 이렇게좋은운동할수있도록해주셔서 감사해요 ~,3년 전
80,  성은 소 이름은 라 Sora not Zora,"한달 솔직 후기+ 하루에 두번씩 하는 걸 목표로 정말 피곤하거나 바쁠 때는 한번 했어요!1) 최근에 찍은 동영상에서 보니까 목라인 확실히 더 잡히고 더 길어짐2) 옆에서 보면 목 뒤쪽?에서 등이랑 이어지는 라인 둥글게 굽어져 있었는데 많이 완만해짐3) 승모근 만져보면 엄청 딱딱하고 뭉쳐있었는데 확실히 좀 말랑해지고 풀린 느낌4) 목 & 어깨 통증이 많이 좋아짐솔직히 승모근이 완벽히 다 없어지거나 완전 드라마틱 할 정도의 변화는 아니였어요 꾸준히 할수록 변화가 서서히 보이는데 어느 정도 효과가 나타나면 그 뒤에는 유지?되는 느낌입니다. 효과 좀 본 거 같아서 뭔가 하루라도 스킵하면 승모근이 다시 금방 생기는 느낌이랄까.. 그래서 이젠 거의 빼먹을 수 없는 하루 루틴이 됐습니다!!ㅎㅎ 어깨나 목이 아프거나 오늘 좀 자세가 많이 안 좋았던 거 같다 싶을 때 해주면 시원하고 자세도 다시 바로 잡혀서 좋아요!감사합니다 땅끄부부님! 앞으로도 열심히 할게욥!! 다른 스트레칭도 열심히 따라 해봐야겠오요ㅎㅎㅎㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ맨날 컴퓨터를 많이 하다 보니까 승모근이 점점 심해지고 옆에서 보면 아무리 어깨를 펴도 라운드숄더때문에 옆통?이 두꺼워 보여서 오늘부터 매일 매일 해보고 한달째에 다시 후기 올리겠습니닷!! 지나가다 한번씩 리마인드 해주시면 감사하겠슴당!!4/8 ️4/9 ️4/10 ️ (작심삼일은 통과!!)4/11 ️4/12 ️ 아침에 한번 저녁에 한번씩 하고 있는데 확실히 하고 나면 승모근이 풀리는 느낌이 들고 아침에 정신도 맑아져서 좋아용4/13 ️4/14 반️ (아침에만 했어여) 오늘 느낀 건 라운드숄더랑 거북목 때문에 뒷목 통증이 항상 있었고 자면서도 불편해서 숙면을 못 했는데 이 스트레스 시작하고 뒷목이 쑤시는게 훨씬 덜 해져서 숙면했어요!! 하지만 아직 승모근의 차이는 잘,,모르게쪄여.. 더 꾸준히 해보께여!4/15 아침만 ️4/16 ️4/17 ️4/18 ️ 승모근이 항상 딱딱하게 뭉쳐 있었는데 이제 만지면 좀 말랑말랑 해져있어요!! 확실히 하고 나면 승모근이 좀 풀리는 느낌이고 룸메한테 어깨가 살짝 내려간거 같다는 얘기도 들었어욤ㅎㅎ4/19 저녁만 ️4/20 ️4/21 ️4/22 ️4/23 아침만 ️4/24 ️4/25 ️4/26 ️4/27 ️4/28 아침만️4/29 ️4/30 아침만️5/1 ️5/2 저녁만️5/3 ️5/4 ️5/5 ️5/6 저녁만 ️5/7 ️5/9 ️5/10 ️5/11 ️5/12 ️5/13 ️5/14 ️5/15 ️",1년 전(수정됨)
81,  사과, 1일차: 3/16 2일차: 3/17 3일차: 3/18 4일차: 3/19 시원해요!!! 5일차: 3/20 6일차: 3/21 응원 감사합니당 ㅎㅎ 힘내서 옵니다 7일차: 3/22 8일차: 3/23 간단해서 회사에서도 하고 있어용! 9일차: 3/24 우앙,1년 전(수정됨)
82,  조매력,"이영상을 따라하면 승모근이 사라지고 직각어깨가되고예쁜 사슴목이 됩니다!!!라는,, 드라마틱한 효과는 모르겠지만동작자체가 너무 시원해서이건정말 안하면 손해인 꿀영상이에요!홈트로 땀범벅된상태에서창문열고 찬바람솔솔 맞으며이영상 따라하면 근리가즘(?) 느끼게되여꾸준히해서 저도 다른분들처럼간증댓글 추가하겠습니당",1년 전
83,  김지현,진짜 효과 대박이에요ㅜㅜㅜ 요즘따라 어깨가 아파서 잠이안오길래 혹시나하고 하루에 두번씩 따라했더니 4일만에  효과가 나타났어요ㅜㅜㅜ이제 어깨도 안아프고 거북목도 ㅇ마니 조아졌어요 저희엄마께서도 놀라셨ㅅ답니다.. 자세때문에 고민이신분들 꼭 하세요,1년 전
84,  몽,2주정도 꾸준히 했는데 어깨도 많이 풀렸고 무엇보다 살짝만 만져도 아팠던 뒷목이 안아프네요!! 몸이 좀 더 상쾌해진 느낌이에요 감사합니다 이런게 운동하는 재미인가봐요,9개월 전
85,  민혜김,승모근때문에 목이 짧아보이는게 너무 보기 싫었는데 땅끄부부님 덕분에 많이 좋아졌어요!!정말 감사합니다,2년 전
86,  찹쌀,너무 시원해요 ㅠㅠㅠㅠ 마사지를 받아두 목이랑 승모근은 근육이 안 풀렸는데 최고예요 힘들지도 않구 간단하니 매일매일 해야겠어요,1년 전
87,  Like a boss,운동 시작하고나서 승모근이 너무 아팠는데 이 영상 따라하고나서부터 안아파요ㅠㅠㅠ 진짜 살것같아요 역시 땅끄부부님 체고,1년 전(수정됨)
88,  뇽,두달 전 쯤에 일주일쯤 하다가 다시 왔어요!이거 진짜 효과 좋더라고요..티 많이 나던 승모근이 존재감이 없어요..세상에..ㅠㅠㅜㅠㅠ 그래서 즐겨찾기 페이지에 등록해두고 매일 하려고요 어깨도 시원해서 넘 좋아요,1년 전
89,  호빵맨 마음속 팥,제가 이 영상을 중1때 처음 보고 시작했는데 어느덧 고1이 돼버렸네요ㅠㅠ!! 정말 꾸준히 했어요 일주일에 5일은 했던 것 같아요 계속.. 제가 조회수 진짜 많이 올려드렸을겁니다.. 결론을 말씀드리자면 지금 몸에서 가장 자신있는 부위가 승모근 없는 직각 어깨랍니다 ㅎㅎ 친구들도 다들 부러워해요 승모근 없다고요 ㅎㅎ 이제 자기전에 안 하면 허전할 정도로 익숙해져버린 영상이에요~~~ 앞으로도 좋은 영상 부탁드려요 땅끄부부님,1년 전
90,  쟝이'S,진짜 승모근이 아파서 오면 너무 시원해짐...,1년 전
91,  둔둔,"승모근부자입니다. 얼마전부터 이거랑 얼굴살빼기 추가돼있는 영상이랑 같이 보면서 승모근 스트레칭 중인데 진짜 효과있더라구요... 역시 땅끄님 오드리님 덕분인 거 같아요 ㅎㅎ옷 입을 때 항상 스트레스 받아서 이번에 승모근 박살내려고 해요 도와주세요 9/26 ○9/27 ○9/28 ○9/29 X9/30 ○10/1 ○10/2 ○10/3 ○10/4 X10/5 ○10/6 ○10/7 ○10/8 ○10/9 ○10/10 ○10/11 ○10/12 ○10/13 ○10/14 ○10/15 ○10/16 ○(기록을 못했네요.,,️10/17 ○10/18 ○10/19 ○10/20 ○10/21 ○10/22 ○10/23 X10/24 ○10/25 ○10/26 ○10/27 ○10/28 ○10/29 X10/30 ○10/31 ○11/1 X11/2 X11/3 X11/4 X11/5 X 세상에....하..ㅋㅋㅋㅋㅋㅋ️11/6 ○11/7 ○11/8 X11/9 X11/10 ○11/11 ○11/12 X11/13 ○11/14 ○11/15 ○11/16 X11/17 X 초심 잡겠습니다..11/18 ○11/19 ○11/20 ○11/21 X11/22 ○11/23 ○11/24 ○11/25 ○11/26 X11/27 ○11/28 X11/29 ○11/30 ○ 끝!진짜 많은 분들이 좋아요 눌러주시고 답글 달아주셔서 제가 건강한 승모근을 가질 수 있게 되었어요! 아직도 며칠 안 해주면 뭉칠랑 말랑 하지만 이전보다 승모근 부담이 적어지고 있던 두통도 사라졌습니다..჻ღཾཿ༉ ༘덕분에 운동 너무 즐겁게 할 수 있었어요! 의지박약이지만 이렇게까지 할 수 있도록 도와주셔서 감사하고 다른 분들도 함께 하시면서 건강한 승모근 가져봐요 ️",2년 전(수정됨)
92,  채준지,이거 여러번 하다보니 다 외워서 하루에도 몇번씩 생각날때마다 하는데 겁나 시원해용,1년 전
93,  이은지,6월 13일 ♡6월 14일 ㅇ6월 15일 ㅇ6월 16일 ㅇ이쯤되니 그냥 영상안보고도 외워서 틈틈이 하게돼요..♡ 어깨라인정리되고 등살 팔살 빠지는게 거울로 느껴지는게 너무너무 좋고 운동에 재미들리고있어 행복한 요즘입니다..♡,1년 전(수정됨)
94,  여기저기등장하는사람,처음 하는데 두 번째로 할 때 마지막쯤에서 아까까지만 해도 통증이 많았던 어깨와 목이 지금은 하나도 안 아파요!! 감사합니다! 앞으로 열심히 매일 하루에 한 번이라도 따라할게요!! ㅠㅠ,4개월 전
95,  경,"늘 조용히 따라했는데 이 영상은 기록하면 좋을 거 같아서 남깁니다!매일 아침, 틈틈히 될 때마다 따라해볼게요 :)1/312/1",1년 전(수정됨)
96,  NamSun Kim,"어깨가 뭉치고 아팠는데와, 진짜- 너무 너무 시원합니다.감사합니다~ (계속 계속 해야겠습니다.)",5개월 전
97,  penguiniii,0:52<운동 루틴>️상체-다리 기본 스트레칭 - ️복근 (ㄱ)- ️밴드&푸쉬업 - ️하체(허벅지&종아리) - ️어깨 - ️얼굴 - ️마무리• 어깨 & 얼굴 운동 : 아침-오후-자기전 3번씩하기• 매일 오후 4시~5시 운동7/19 ️   8/17 ️   9/1 ️7/20 ️   8/18 ️   9/2 ️️7/218/19 ️   9/3 ️️7/228/22 ️7/23 ️   8/24 ️ 이틀이나 안했다니7/24 ️   8/25 ️   9/14 ️7/25 .  8/29 ️   9/15 ️7/26 ️   8/30 ️   9/16 ️  8/31 ️,1년 전(수정됨)
98,  가나다라마바사,"5일전에 이 영상 처음 알고 집에서 하루종일 어깨만 풀었더니 낙타혹처럼 솟아 있던 승모근이 다 꺼졌어요ㅠㅠㅠㅠ 제발 승모근 보톡스 같은 거 맞지 마시고 이 영상만 따라해주셨으면,, 이렇게 단기간에 효과 볼 줄 몰랐기에 더 감격스럽네요 ㅠㅠ 최고의 은인이십니다️️️️이제 다이어트만 남았다",1년 전
99,  ㅇㅇ,오늘부터 시작합니다 !!!!!다른 운동 영상들은 시간이 길면 일단 패스하고 보는데 시간도 짧고 간단하게 해봤는데 진짜 어깨 쪽이 쫙 풀린듯 너무 시원했어요 제대로 한달 한번 해봅니다,1년 전
100,  조수현,스트레칭은 항상 땅끄부부님껄로 따라하는데이거 너무 시원하고 하면서도 나른해지는게 졸려죽겠어요 ㅠㅠ 너무 좋습니당,8개월 전
101,  와대23학번,맨날 자세가 안 좋은 상태로 앉아있어서 승모근이 엄청 딱딱한데 한 번 없애볼게요!!! 1/29 ️1/30 ️,1년 전(수정됨)
102,  Young Duk Lee,"땅끄부부님!! 일주일 동안 하루에 2~4번씩 해줬는데요, 승모근은 잘 모르겠지만 확실히 어깨선 자체가 정리된 느낌이 들어요! 부모님은 못 알아보시지만ㅠㅠㅋㅋㅋ 꾸준히 해서 완전 좋은 후기 들고 오겠습니다!!!!!!!!",1년 전
103,  김정윤,얼굴이랑 승모근 스트레칭 영상 너무 좋아요!!! 라운드 숄더/굽은 등 영상 있으면 너무 좋겠습니다 :D,3년 전
104,  좋은사람,아침에 자고일어나면 어깨가 엄청 무거워서(옆으로자서그런듯..) 이걸로 1분정도 2세트씩 풀어주는데 진짜 시원해요..,1년 전
105,  Jin,저 진짜 처음으로 댓글 남겨보는데 제가 다른 사람들보다 승모근 튀어나온게 그냥 직각삼각형있는정도인데 후기들이 너무 좋아서 진짜 매일 하루 두번 해보겠습니다!! 2주후에 가족 결혼식이 있어서 꼭 진짜 효과가 있었으면 좋겠네요ㅠ 4/5 아침 O 저녁 O4/6 아침 O 저녁 O4/7 아침 O 저녁 O4/8 아침 O,1년 전(수정됨)
106,  초코송이,오늘부터 시작!거북목이 너무 심해서 일상 생활이 힘들 정도에요ㅠㅠ꼭 도움이 됐으면 ...10/25: O10/26: O10/27: O10/28: 백신10/29: 백신10/30: X10/31: O11/1: O- 확실히 좋아지고 있어요 앉아있을 때 통증이 확 줄어드는게 느껴짐11/2: O,1년 전(수정됨)
107,  박혜영,아 세상에 이 운동하면서 제 승모근이랑 어깨가 심하게 경직되었다는걸 느낍니다ㅋㅋㅠㅠ 요즘 무거운 가방도 들고다니고 집에오면 단단한 어깨근육 그냥 뒀는데 하루 일과 마치면 꼭 해야겠어요ㅋㅋ짜피 다이어트 해야하니 살짝쿵 날짜 남겨보기6/29 O6/30 O7/1 O,1년 전(수정됨)
108,  자몽허니,일주일만 했는데도 승모근이 줄어들었다는 소리 많이 들었어요 ! 감사해요 !!,1년 전
109,  일본어용계정,제가 몸무게는 정상보다 약간 더 나가는데 승모근은 진짜 없거든요 거의 일자인데 그 이유가 자기전에 여기 나와있는 동작들을 하고 자는게 몇년동안 습관이 도ㅓㅐ어있어서 인 것 같기도 해요!! 오늘부터 이거 보고 계속 하겠습니당!!,2년 전
110,  e-young DAIN,간단하면서 너무 시원해요~,1년 전(수정됨)
111,  ula ff,승모근은 잘 모르겠고 거복목 때문에 시작했는데 너무 시원하고 좋아요 목이랑 어깨 통증도 많이 좋아졌어요!,1년 전
112,  선왼이네,자기전에 한번씩 6일동안 한 결과로 진짜 전보다 승모근이 많이 없어진거같아요..쉽기도해서 너무너무좋아요ㅠ,6개월 전
113,  그레이하마Gray Hippo,동작들이 쉬워서 평소에도 틈틈이 하게 되네요!,1년 전
114,  가나,그림그리느라 항상 어깨가 아파서ㅠㅠ 운동해야겠다고 했는데간단하고 좋아서 이걸로 한번 쭈욱 해보려고요!! 한번해봤는데 어깨가 살짝 가벼워진것같아용ㅋㅋ중간중간에 한번씩 하기 너무 좋은 운동인것같아요 열심히 하구 후기도 올려보도록 노력할게요!!!,4개월 전
115,  _SIA_,팔운동 하고 승모근 생길까봐 걱정돼서 시작한 거였는데 목이랑 어깨 내려오는 그 라인이 너무 예뻐져서 흠칫했음.. 진짜 뜻밖의 엄청난 효과ㅋㅋㅋㅋㅋ 오프숄더 생각도 안하던 사람인데 입으면 이쁘겠다 하는 생각 들어요 요즘 이거 꼭 해보세요 진심 강추,2년 전(수정됨)
116,  해쁨,이거 시원하고 간단하고 너무 좋아요저는 승모근은 별로 없는 편인데 자세가 너무 안좋아서 어깨랑 목부분이 항상 뭉쳐있는데 이거하면 시워언해요 시간도 짧고 틈날때마다 해주려고합니다 땅끄부부님 스트레칭 체고임다...,1년 전
117,  hj K,어우.. 뻐근하고 찌뿌둥 했었는데 이것저것 따라하디 마무리로 어깨스트레칭 하니 온몸이 풀리는 것 같이 시원하고 좋네요 내일도 하려구요~~ 좋은 동영상 감사합니다!,8개월 전
118,  선이 오,휴가다녀와서 어깨 목이 뻐근했는데 덕분에 시원하게 스트레칭 잘했어요^^,3개월 전
119,  Harry Styles,이거 한지 일주일 넘었는데 아직 승모근은 모르겠지만 목어깨 통증이 완화돼요 ㅠㅠㅠ 아침저녁으로 하니까 정말 좋은거같아요,4개월 전
120,  이가림,다른 스트레칭 유목민이었는데땅끄부부님 영상으로 정착했어요.  다른 영상들은 자세가 너무 어렵고 따라하고나면  시원한건 비슷한데 통증이 남고 힘들었는데...땅끄부부님 영상은 시원함이 오래가고 끝나고 고통이 없어요. 매일 오게됐어요!  감사합니다.,6개월 전
121,  6월의 어린왕자,스트레칭 동작들은 그 동안 조금 대충 넘어갔었는데 다시 할수록 꼭 필요한 동작들이네요^^,2년 전
